Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"delhi",2,1,0.667,0.333,0.625,0.375
"parade",2,0,1.000,0.000,0.833,0.167
"restore",1,0,1.000,0.000,0.750,0.250
"faith",3,0,1.000,0.000,0.875,0.125
"stationery",1,0,1.000,0.000,0.750,0.250
"breeds",1,0,1.000,0.000,0.750,0.250
"existed",1,0,1.000,0.000,0.750,0.250
"workout",1,1,0.500,0.500,0.500,0.500
"classes",1,0,1.000,0.000,0.750,0.250
"trader",1,1,0.500,0.500,0.500,0.500
"joe's",1,0,1.000,0.000,0.750,0.250
"+",1,0,1.000,0.000,0.750,0.250
"1",1,5,0.167,0.833,0.214,0.786
"spooky",1,0,1.000,0.000,0.750,0.250
"lip",3,0,1.000,0.000,0.875,0.125
"diva",1,0,1.000,0.000,0.750,0.250
"entirely",1,0,1.000,0.000,0.750,0.250
"unnecessary",1,0,1.000,0.000,0.750,0.250
"celebs",7,0,1.000,0.000,0.937,0.063
"judd",1,1,0.500,0.500,0.500,0.500
"perfume",1,1,0.500,0.500,0.500,0.500
"difficulties",1,0,1.000,0.000,0.750,0.250
"biracial",1,0,1.000,0.000,0.750,0.250
"maze",1,0,1.000,0.000,0.750,0.250
"runner",1,0,1.000,0.000,0.750,0.250
"weather",1,3,0.250,0.750,0.300,0.700
"fools",1,0,1.000,0.000,0.750,0.250
"themselves",5,0,1.000,0.000,0.917,0.083
"hide",1,0,1.000,0.000,0.750,0.250
"surprise",4,0,1.000,0.000,0.900,0.100
"snowstorm",3,0,1.000,0.000,0.875,0.125
"couple's",1,0,1.000,0.000,0.750,0.250
"wonderland",1,0,1.000,0.000,0.750,0.250
"zayn",2,0,1.000,0.000,0.833,0.167
"malik",1,0,1.000,0.000,0.750,0.250
"bleached",1,0,1.000,0.000,0.750,0.250
"grown",1,0,1.000,0.000,0.750,0.250
"beard",1,0,1.000,0.000,0.750,0.250
"37",1,1,0.500,0.500,0.500,0.500
"carly",1,0,1.000,0.000,0.750,0.250
"rae",1,0,1.000,0.000,0.750,0.250
"jepsen",1,0,1.000,0.000,0.750,0.250
"grow",1,1,0.500,0.500,0.500,0.500
"clothing",1,0,1.000,0.000,0.750,0.250
"bridges",1,1,0.500,0.500,0.500,0.500
"poc",1,0,1.000,0.000,0.750,0.250
"marvel",1,0,1.000,0.000,0.750,0.250
"corgis",1,0,1.000,0.000,0.750,0.250
"settle",1,3,0.250,0.750,0.300,0.700
"once",2,3,0.400,0.600,0.417,0.583
"all:",1,0,1.000,0.000,0.750,0.250
"reliable",1,0,1.000,0.000,0.750,0.250
"memory?",1,0,1.000,0.000,0.750,0.250
"|",1,0,1.000,0.000,0.750,0.250
"street",3,2,0.600,0.400,0.583,0.417
"tested",1,0,1.000,0.000,0.750,0.250
"french",3,9,0.250,0.750,0.269,0.731
"toast",1,0,1.000,0.000,0.750,0.250
"bathing",1,0,1.000,0.000,0.750,0.250
"reactions",5,0,1.000,0.000,0.917,0.083
"engagement",2,1,0.667,0.333,0.625,0.375
"hellos",1,0,1.000,0.000,0.750,0.250
"fabulous",2,0,1.000,0.000,0.833,0.167
"role",3,2,0.600,0.400,0.583,0.417
"dachshund",1,0,1.000,0.000,0.750,0.250
"determined",1,0,1.000,0.000,0.750,0.250
"bear",3,0,1.000,0.000,0.875,0.125
"muslim",2,3,0.400,0.600,0.417,0.583
"hijab",1,0,1.000,0.000,0.750,0.250
"barbie",1,0,1.000,0.000,0.750,0.250
"beyond",1,2,0.333,0.667,0.375,0.625
"inspiring",3,0,1.000,0.000,0.875,0.125
"overtly",1,0,1.000,0.000,0.750,0.250
"toys",1,0,1.000,0.000,0.750,0.250
"sell",1,6,0.143,0.857,0.187,0.813
"step-by-step",1,0,1.000,0.000,0.750,0.250
"fried",3,0,1.000,0.000,0.875,0.125
"definitive",1,0,1.000,0.000,0.750,0.250
"proof",3,0,1.000,0.000,0.875,0.125
"trainspotting",1,0,1.000,0.000,0.750,0.250
":",1,2,0.333,0.667,0.375,0.625
"vs",1,2,0.333,0.667,0.375,0.625
"period",1,1,0.500,0.500,0.500,0.500
"huge",2,2,0.500,0.500,0.500,0.500
"chats",1,1,0.500,0.500,0.500,0.500
"bay",1,2,0.333,0.667,0.375,0.625
"tragedy",2,0,1.000,0.000,0.833,0.167
"dumb",2,0,1.000,0.000,0.833,0.167
"action",2,5,0.286,0.714,0.312,0.688
"unforgettable",2,0,1.000,0.000,0.833,0.167
"gaga's",2,0,1.000,0.000,0.833,0.167
"practical",1,0,1.000,0.000,0.750,0.250
"soothe",1,0,1.000,0.000,0.750,0.250
"type-a",1,0,1.000,0.000,0.750,0.250
"stoner",1,0,1.000,0.000,0.750,0.250
"armless",1,0,1.000,0.000,0.750,0.250
"archer",1,0,1.000,0.000,0.750,0.250
"paralympic",1,0,1.000,0.000,0.750,0.250
"medalist",1,1,0.500,0.500,0.500,0.500
"built",1,1,0.500,0.500,0.500,0.500
"backyard",1,0,1.000,0.000,0.750,0.250
"course",1,0,1.000,0.000,0.750,0.250
"3-year-old",1,0,1.000,0.000,0.750,0.250
"ninja",1,0,1.000,0.000,0.750,0.250
"warrior",1,0,1.000,0.000,0.750,0.250
"still",4,6,0.400,0.600,0.409,0.591
"chinese-american",1,0,1.000,0.000,0.750,0.250
"existential",2,0,1.000,0.000,0.833,0.167
"despair",1,0,1.000,0.000,0.750,0.250
"spell",1,0,1.000,0.000,0.750,0.250
"commonly",1,0,1.000,0.000,0.750,0.250
"misspelled",1,0,1.000,0.000,0.750,0.250
"(on",1,0,1.000,0.000,0.750,0.250
"halloween)",1,0,1.000,0.000,0.750,0.250
"haikus",1,0,1.000,0.000,0.750,0.250
"bdsm",1,0,1.000,0.000,0.750,0.250
"card",1,3,0.250,0.750,0.300,0.700
"holders",1,1,0.500,0.500,0.500,0.500
"cost",1,1,0.500,0.500,0.500,0.500
"$0",1,0,1.000,0.000,0.750,0.250
"essential",2,0,1.000,0.000,0.833,0.167
"scott's",1,0,1.000,0.000,0.750,0.250
"hatred",1,0,1.000,0.000,0.750,0.250
"toby",1,0,1.000,0.000,0.750,0.250
"flenderson",1,0,1.000,0.000,0.750,0.250
"control",4,5,0.444,0.556,0.450,0.550
"dipper",1,0,1.000,0.000,0.750,0.250
"mabel",1,0,1.000,0.000,0.750,0.250
"gravity",1,0,1.000,0.000,0.750,0.250
"hottest",3,0,1.000,0.000,0.875,0.125
"hairy",1,0,1.000,0.000,0.750,0.250
"sexiest",2,0,1.000,0.000,0.833,0.167
"boudoir",1,0,1.000,0.000,0.750,0.250
"30-year-old",1,0,1.000,0.000,0.750,0.250
"email",1,0,1.000,0.000,0.750,0.250
"address",1,2,0.333,0.667,0.375,0.625
"removed",1,0,1.000,0.000,0.750,0.250
"breasts",1,0,1.000,0.000,0.750,0.250
"ovaries",2,0,1.000,0.000,0.833,0.167
"ingenious",1,0,1.000,0.000,0.750,0.250
"excuses",1,0,1.000,0.000,0.750,0.250
"skip",1,1,0.500,0.500,0.500,0.500
"premier",1,4,0.200,0.800,0.250,0.750
"league",1,13,0.071,0.929,0.100,0.900
"goalkeepers",1,0,1.000,0.000,0.750,0.250
"playboy",1,0,1.000,0.000,0.750,0.250
"released",3,10,0.231,0.769,0.250,0.750
"nude",3,1,0.750,0.250,0.700,0.300
"issue",1,3,0.250,0.750,0.300,0.700
"create",1,4,0.200,0.800,0.250,0.750
"crushes",1,0,1.000,0.000,0.750,0.250
"riding",1,1,0.500,0.500,0.500,0.500
"kylo",1,0,1.000,0.000,0.750,0.250
"ren",1,0,1.000,0.000,0.750,0.250
"undercover",1,0,1.000,0.000,0.750,0.250
"bosses",1,0,1.000,0.000,0.750,0.250
"skit",1,0,1.000,0.000,0.750,0.250
"diys",1,0,1.000,0.000,0.750,0.250
"fair",1,1,0.500,0.500,0.500,0.500
"adele's",2,0,1.000,0.000,0.833,0.167
"coast",1,7,0.125,0.875,0.167,0.833
"united",1,25,0.038,0.962,0.056,0.944
"states",1,26,0.037,0.963,0.054,0.946
"thierry",1,1,0.500,0.500,0.500,0.500
"henry",1,1,0.500,0.500,0.500,0.500
"says",2,37,0.051,0.949,0.062,0.938
"sport's",1,0,1.000,0.000,0.750,0.250
"issues",2,7,0.222,0.778,0.250,0.750
"gosling",4,0,1.000,0.000,0.900,0.100
"tina",3,0,1.000,0.000,0.875,0.125
"fey's",1,0,1.000,0.000,0.750,0.250
"unsimulated",1,0,1.000,0.000,0.750,0.250
"powerpuff",1,0,1.000,0.000,0.750,0.250
"eyes",5,3,0.625,0.375,0.611,0.389
"cheer",1,0,1.000,0.000,0.750,0.250
"toddler",1,2,0.333,0.667,0.375,0.625
"listening",2,1,0.667,0.333,0.625,0.375
"weeknight",1,0,1.000,0.000,0.750,0.250
"wish",4,0,1.000,0.000,0.900,0.100
"earlier",1,1,0.500,0.500,0.500,0.500
"addicted",2,0,1.000,0.000,0.833,0.167
"media",3,7,0.300,0.700,0.318,0.682
"sheet",1,0,1.000,0.000,0.750,0.250
"pan",2,0,1.000,0.000,0.833,0.167
"salmon",1,0,1.000,0.000,0.750,0.250
"crispy",1,0,1.000,0.000,0.750,0.250
"kale",1,0,1.000,0.000,0.750,0.250
"raised",1,5,0.167,0.833,0.214,0.786
"caribbean",1,0,1.000,0.000,0.750,0.250
"grandpa",1,0,1.000,0.000,0.750,0.250
"singing",3,0,1.000,0.000,0.875,0.125
"93-year-old",1,0,1.000,0.000,0.750,0.250
"wife",2,2,0.500,0.500,0.500,0.500
"sephora",1,0,1.000,0.000,0.750,0.250
"gerard",1,0,1.000,0.000,0.750,0.250
"butler",1,0,1.000,0.000,0.750,0.250
"grumpy",1,0,1.000,0.000,0.750,0.250
"afterparty",1,0,1.000,0.000,0.750,0.250
"hedgehog",3,0,1.000,0.000,0.875,0.125
"massage",1,0,1.000,0.000,0.750,0.250
"instantly",1,0,1.000,0.000,0.750,0.250
"become",1,0,1.000,0.000,0.750,0.250
"tickled",1,0,1.000,0.000,0.750,0.250
"celeb",2,0,1.000,0.000,0.833,0.167
"least",1,26,0.037,0.963,0.054,0.946
"craig",1,0,1.000,0.000,0.750,0.250
"updated",2,0,1.000,0.000,0.833,0.167
"paid",1,3,0.250,0.750,0.300,0.700
"tribute",2,1,0.667,0.333,0.625,0.375
"kill:",1,0,1.000,0.000,0.750,0.250
"lo",1,0,1.000,0.000,0.750,0.250
"mein",1,0,1.000,0.000,0.750,0.250
"open",2,12,0.143,0.857,0.167,0.833
"restaurant",1,2,0.333,0.667,0.375,0.625
"sets",1,2,0.333,0.667,0.375,0.625
"chocoholic",1,0,1.000,0.000,0.750,0.250
"borderline",2,0,1.000,0.000,0.833,0.167
"waffles",2,0,1.000,0.000,0.833,0.167
"admits",1,2,0.333,0.667,0.375,0.625
"drinker",1,0,1.000,0.000,0.750,0.250
"evil",2,0,1.000,0.000,0.833,0.167
"faction",1,0,1.000,0.000,0.750,0.250
"join",2,2,0.500,0.500,0.500,0.500
"forecast",1,2,0.333,0.667,0.375,0.625
"spectacular",2,0,1.000,0.000,0.833,0.167
"one-tier",1,0,1.000,0.000,0.750,0.250
"cakes",1,0,1.000,0.000,0.750,0.250
"goes",2,3,0.400,0.600,0.417,0.583
"adventures",2,0,1.000,0.000,0.833,0.167
"decadent",1,0,1.000,0.000,0.750,0.250
"openly",1,0,1.000,0.000,0.750,0.250
"self",1,1,0.500,0.500,0.500,0.500
"conscious",1,0,1.000,0.000,0.750,0.250
"legal",1,4,0.200,0.800,0.250,0.750
"spaces",1,0,1.000,0.000,0.750,0.250
"thirsty",1,0,1.000,0.000,0.750,0.250
"anderson",2,0,1.000,0.000,0.833,0.167
"cooper",1,1,0.500,0.500,0.500,0.500
"democratic",2,3,0.400,0.600,0.417,0.583
"debate",2,7,0.222,0.778,0.250,0.750
"80s",1,0,1.000,0.000,0.750,0.250
"screencap",2,0,1.000,0.000,0.833,0.167
"history:",1,0,1.000,0.000,0.750,0.250
"14-19",1,0,1.000,0.000,0.750,0.250
"september",1,1,0.500,0.500,0.500,0.500
"evolved",1,0,1.000,0.000,0.750,0.250
"past",2,5,0.286,0.714,0.312,0.688
"cabin",1,0,1.000,0.000,0.750,0.250
"socks",2,0,1.000,0.000,0.833,0.167
"rebel",1,3,0.250,0.750,0.300,0.700
"wilson",1,0,1.000,0.000,0.750,0.250
"unashamedly",1,0,1.000,0.000,0.750,0.250
"idris",2,0,1.000,0.000,0.833,0.167
"elba",2,0,1.000,0.000,0.833,0.167
"cocaine",1,1,0.500,0.500,0.500,0.500
"1970s",1,0,1.000,0.000,0.750,0.250
"#relationshipgoals",1,0,1.000,0.000,0.750,0.250
"freak",2,1,0.667,0.333,0.625,0.375
"goofus",1,0,1.000,0.000,0.750,0.250
"gallant",1,0,1.000,0.000,0.750,0.250
"helped",3,0,1.000,0.000,0.875,0.125
"snapchats",2,0,1.000,0.000,0.833,0.167
"shops",1,0,1.000,0.000,0.750,0.250
"flicks",1,0,1.000,0.000,0.750,0.250
"oliver's",1,0,1.000,0.000,0.750,0.250
"designer",2,1,0.667,0.333,0.625,0.375
"gotham",1,0,1.000,0.000,0.750,0.250
"2-year-old",1,0,1.000,0.000,0.750,0.250
"candle",2,0,1.000,0.000,0.833,0.167
"heartbreakingly",2,0,1.000,0.000,0.833,0.167
"5sos",1,0,1.000,0.000,0.750,0.250
"soon",1,4,0.200,0.800,0.250,0.750
"build",2,0,1.000,0.000,0.833,0.167
"bench",1,1,0.500,0.500,0.500,0.500
"50",2,4,0.333,0.667,0.357,0.643
"seconds",5,0,1.000,0.000,0.917,0.083
"desire",1,0,1.000,0.000,0.750,0.250
"figured",1,0,1.000,0.000,0.750,0.250
"ballerina",1,0,1.000,0.000,0.750,0.250
"photoshoot",1,0,1.000,0.000,0.750,0.250
"simply",2,0,1.000,0.000,0.833,0.167
"early(ish)",1,0,1.000,0.000,0.750,0.250
"peppers",1,0,1.000,0.000,0.750,0.250
"extreme",3,0,1.000,0.000,0.875,0.125
"close",2,4,0.333,0.667,0.357,0.643
"clothes",3,0,1.000,0.000,0.875,0.125
"miliband",1,1,0.500,0.500,0.500,0.500
"must-have",1,0,1.000,0.000,0.750,0.250
"shoes",2,2,0.500,0.500,0.500,0.500
"shot",1,11,0.083,0.917,0.115,0.885
"vancouver",2,1,0.667,0.333,0.625,0.375
"devastating",1,0,1.000,0.000,0.750,0.250
"floods",1,2,0.333,0.667,0.375,0.625
"chennai",2,0,1.000,0.000,0.833,0.167
"ios",1,1,0.500,0.500,0.500,0.500
"cheating",1,0,1.000,0.000,0.750,0.250
"39",2,0,1.000,0.000,0.833,0.167
"quite",1,0,1.000,0.000,0.750,0.250
"larry",1,0,1.000,0.000,0.750,0.250
"arnold",1,0,1.000,0.000,0.750,0.250
"snape",3,0,1.000,0.000,0.875,0.125
"impossible",3,0,1.000,0.000,0.875,0.125
"push",1,5,0.167,0.833,0.214,0.786
"limits",1,0,1.000,0.000,0.750,0.250
"theirs",1,0,1.000,0.000,0.750,0.250
"rey",3,0,1.000,0.000,0.875,0.125
"finn",1,0,1.000,0.000,0.750,0.250
"must",6,3,0.667,0.333,0.650,0.350
"visit",4,1,0.800,0.200,0.750,0.250
"profiles",1,1,0.500,0.500,0.500,0.500
"week's",1,0,1.000,0.000,0.750,0.250
"showstopper",1,0,1.000,0.000,0.750,0.250
"bake",3,0,1.000,0.000,0.875,0.125
"nervewracking",1,0,1.000,0.000,0.750,0.250
"television",1,3,0.250,0.750,0.300,0.700
"brent",1,0,1.000,0.000,0.750,0.250
"community",1,1,0.500,0.500,0.500,0.500
"elle",1,0,1.000,0.000,0.750,0.250
"changed",3,0,1.000,0.000,0.875,0.125
"covers",2,2,0.500,0.500,0.500,0.500
"uses",1,0,1.000,0.000,0.750,0.250
"nightlight",1,0,1.000,0.000,0.750,0.250
"trending",1,0,1.000,0.000,0.750,0.250
"amazon",3,2,0.600,0.400,0.583,0.417
"pages",1,0,1.000,0.000,0.750,0.250
"trucks",1,0,1.000,0.000,0.750,0.250
"india",4,10,0.286,0.714,0.300,0.700
"imagined",1,0,1.000,0.000,0.750,0.250
"end",3,11,0.214,0.786,0.233,0.767
"closet",1,0,1.000,0.000,0.750,0.250
"terrify",2,0,1.000,0.000,0.833,0.167
"hunk",1,0,1.000,0.000,0.750,0.250
"medium",1,0,1.000,0.000,0.750,0.250
"friendship",1,0,1.000,0.000,0.750,0.250
"turkeys",2,0,1.000,0.000,0.833,0.167
"eaten",1,0,1.000,0.000,0.750,0.250
"parenting",1,0,1.000,0.000,0.750,0.250
"searches",2,0,1.000,0.000,0.833,0.167
"(so",1,0,1.000,0.000,0.750,0.250
"far)",1,0,1.000,0.000,0.750,0.250
"singers",1,0,1.000,0.000,0.750,0.250
"productive",1,0,1.000,0.000,0.750,0.250
"successful",1,1,0.500,0.500,0.500,0.500
"hour",1,0,1.000,0.000,0.750,0.250
"bully",1,0,1.000,0.000,0.750,0.250
"shaved",1,0,1.000,0.000,0.750,0.250
"heads",2,1,0.667,0.333,0.625,0.375
"fly",1,1,0.500,0.500,0.500,0.500
"haircut",1,0,1.000,0.000,0.750,0.250
"bucket",3,0,1.000,0.000,0.875,0.125
"o",1,0,1.000,0.000,0.750,0.250
"pups:",1,0,1.000,0.000,0.750,0.250
"ps1",1,0,1.000,0.000,0.750,0.250
"serve",1,0,1.000,0.000,0.750,0.250
"junior",1,1,0.500,0.500,0.500,0.500
"attack",1,18,0.053,0.947,0.075,0.925
"titan",1,1,0.500,0.500,0.500,0.500
"mangoes",1,0,1.000,0.000,0.750,0.250
"drool",3,0,1.000,0.000,0.875,0.125
"emotional",3,0,1.000,0.000,0.875,0.125
"neglect",1,0,1.000,0.000,0.750,0.250
"turning",1,0,1.000,0.000,0.750,0.250
"pakistan's",1,1,0.500,0.500,0.500,0.500
"boys",1,0,1.000,0.000,0.750,0.250
"criminals",1,0,1.000,0.000,0.750,0.250
"hardy",1,1,0.500,0.500,0.500,0.500
"legend",1,1,0.500,0.500,0.500,0.500
"premiere",1,0,1.000,0.000,0.750,0.250
"nail",1,0,1.000,0.000,0.750,0.250
"polish",1,4,0.200,0.800,0.250,0.750
"honestly",1,0,1.000,0.000,0.750,0.250
"disorder",4,0,1.000,0.000,0.900,0.100
"cheetos",1,0,1.000,0.000,0.750,0.250
"sucks",1,0,1.000,0.000,0.750,0.250
"miss",3,2,0.600,0.400,0.583,0.417
"trl",1,0,1.000,0.000,0.750,0.250
"housewives",1,0,1.000,0.000,0.750,0.250
"proposed",1,1,0.500,0.500,0.500,0.500
"bagged",1,0,1.000,0.000,0.750,0.250
"milk",2,1,0.667,0.333,0.625,0.375
"remind",2,0,1.000,0.000,0.833,0.167
"sweetheart",1,0,1.000,0.000,0.750,0.250
"earliest",1,0,1.000,0.000,0.750,0.250
"i've",1,0,1.000,0.000,0.750,0.250
"super",6,2,0.750,0.250,0.722,0.278
"basically",2,0,1.000,0.000,0.833,0.167
"spook",1,0,1.000,0.000,0.750,0.250
"add/adhd",1,0,1.000,0.000,0.750,0.250
"shelf",1,0,1.000,0.000,0.750,0.250
"accessories",2,0,1.000,0.000,0.833,0.167
"mumford",1,0,1.000,0.000,0.750,0.250
"sons",1,1,0.500,0.500,0.500,0.500
"stock",4,1,0.800,0.200,0.750,0.250
"hopelessly",1,0,1.000,0.000,0.750,0.250
"rains",1,2,0.333,0.667,0.375,0.625
"coverage",1,0,1.000,0.000,0.750,0.250
"poehler's",2,0,1.000,0.000,0.833,0.167
"earned",1,0,1.000,0.000,0.750,0.250
"j.k.",3,0,1.000,0.000,0.875,0.125
"rowling",3,0,1.000,0.000,0.875,0.125
"suggestion",1,0,1.000,0.000,0.750,0.250
"slytherin",2,0,1.000,0.000,0.833,0.167
"haters",1,0,1.000,0.000,0.750,0.250
"gerrard",1,0,1.000,0.000,0.750,0.250
"spoken",1,0,1.000,0.000,0.750,0.250
"length",1,0,1.000,0.000,0.750,0.250
"cutting",1,1,0.500,0.500,0.500,0.500
"terrifyingly",1,0,1.000,0.000,0.750,0.250
"shark-loving",1,0,1.000,0.000,0.750,0.250
"logistical",1,0,1.000,0.000,0.750,0.250
"offensive",1,0,1.000,0.000,0.750,0.250
"swiss",1,1,0.500,0.500,0.500,0.500
"chalet",1,0,1.000,0.000,0.750,0.250
"108",1,0,1.000,0.000,0.750,0.250
"shots",1,1,0.500,0.500,0.500,0.500
"history",3,3,0.500,0.500,0.500,0.500
"air",3,15,0.167,0.833,0.184,0.816
"nicolas",2,0,1.000,0.000,0.833,0.167
"cage",2,0,1.000,0.000,0.833,0.167
"scrooge",1,0,1.000,0.000,0.750,0.250
"dash",1,0,1.000,0.000,0.750,0.250
"dolls",2,0,1.000,0.000,0.833,0.167
"malika",1,0,1.000,0.000,0.750,0.250
"khadijah",1,0,1.000,0.000,0.750,0.250
"haqq",1,0,1.000,0.000,0.750,0.250
"explain",1,0,1.000,0.000,0.750,0.250
"cuffing",1,0,1.000,0.000,0.750,0.250
"husband",2,1,0.667,0.333,0.625,0.375
"jack",2,4,0.333,0.667,0.357,0.643
"donaghy",1,0,1.000,0.000,0.750,0.250
"read",6,0,1.000,0.000,0.929,0.071
"piggy",1,0,1.000,0.000,0.750,0.250
"kermit",2,0,1.000,0.000,0.833,0.167
"business",1,9,0.100,0.900,0.136,0.864
"meeting",2,4,0.333,0.667,0.357,0.643
"pug",2,0,1.000,0.000,0.833,0.167
"kitchen",1,0,1.000,0.000,0.750,0.250
"gadgets",1,0,1.000,0.000,0.750,0.250
"listen",2,0,1.000,0.000,0.833,0.167
"buzzfeed's",3,0,1.000,0.000,0.875,0.125
"podcast",2,0,1.000,0.000,0.833,0.167
"mall",2,2,0.500,0.500,0.500,0.500
"grown-ups",1,0,1.000,0.000,0.750,0.250
"virtual",1,0,1.000,0.000,0.750,0.250
"durarara!!",1,0,1.000,0.000,0.750,0.250
"dressed",2,0,1.000,0.000,0.833,0.167
"nurses",1,1,0.500,0.500,0.500,0.500
"great",4,2,0.667,0.333,0.643,0.357
"detective",1,0,1.000,0.000,0.750,0.250
"pikachu",1,0,1.000,0.000,0.750,0.250
"poverty",1,2,0.333,0.667,0.375,0.625
"macarena",1,0,1.000,0.000,0.750,0.250
"pigeons",1,0,1.000,0.000,0.750,0.250
"bagels",1,0,1.000,0.000,0.750,0.250
"apparently",1,1,0.500,0.500,0.500,0.500
"tourist",1,2,0.333,0.667,0.375,0.625
"online",1,6,0.143,0.857,0.187,0.813
"slang",1,0,1.000,0.000,0.750,0.250
"older",4,1,0.800,0.200,0.750,0.250
"sibling",3,0,1.000,0.000,0.875,0.125
"belcher",1,0,1.000,0.000,0.750,0.250
"jack-o'-lanterns",1,0,1.000,0.000,0.750,0.250
"introverts",2,0,1.000,0.000,0.833,0.167
"portraits",4,0,1.000,0.000,0.900,0.100
"chelsea",2,2,0.500,0.500,0.500,0.500
"arsenal",1,0,1.000,0.000,0.750,0.250
"spirit",2,1,0.667,0.333,0.625,0.375
"comic",1,0,1.000,0.000,0.750,0.250
"cross",1,4,0.200,0.800,0.250,0.750
"cara",1,0,1.000,0.000,0.750,0.250
"delevingne",1,0,1.000,0.000,0.750,0.250
"two:",1,0,1.000,0.000,0.750,0.250
"steak",1,0,1.000,0.000,0.750,0.250
"salad",1,0,1.000,0.000,0.750,0.250
"bob",1,2,0.333,0.667,0.375,0.625
"snob",1,0,1.000,0.000,0.750,0.250
"summer",2,2,0.500,0.500,0.500,0.500
"produce",1,0,1.000,0.000,0.750,0.250
"feminists",3,0,1.000,0.000,0.875,0.125
"comeback",1,0,1.000,0.000,0.750,0.250
"geeky",1,0,1.000,0.000,0.750,0.250
"bryce",1,0,1.000,0.000,0.750,0.250
"dallas",1,1,0.500,0.500,0.500,0.500
"howard",1,1,0.500,0.500,0.500,0.500
"refreshingly",1,0,1.000,0.000,0.750,0.250
"department",1,3,0.250,0.750,0.300,0.700
"wolf",1,0,1.000,0.000,0.750,0.250
"pack",1,1,0.500,0.500,0.500,0.500
"tall",1,1,0.500,0.500,0.500,0.500
"glamour's",1,0,1.000,0.000,0.750,0.250
"tarot",1,0,1.000,0.000,0.750,0.250
"deck",1,0,1.000,0.000,0.750,0.250
"all-girls",1,0,1.000,0.000,0.750,0.250
"creepy",1,0,1.000,0.000,0.750,0.250
"romance's",1,0,1.000,0.000,0.750,0.250
"writing",1,0,1.000,0.000,0.750,0.250
"duo",1,0,1.000,0.000,0.750,0.250
"fanfic",1,0,1.000,0.000,0.750,0.250
"captions",2,0,1.000,0.000,0.833,0.167
"instagrams",3,0,1.000,0.000,0.875,0.125
"hollywood's",2,0,1.000,0.000,0.833,0.167
"daisy",1,0,1.000,0.000,0.750,0.250
"ridley",1,0,1.000,0.000,0.750,0.250
"contouring",2,0,1.000,0.000,0.833,0.167
"fail",1,1,0.500,0.500,0.500,0.500
"khloe",1,0,1.000,0.000,0.750,0.250
"shonda",1,0,1.000,0.000,0.750,0.250
"rhimes",1,0,1.000,0.000,0.750,0.250
"troll",1,0,1.000,0.000,0.750,0.250
"kendall",1,0,1.000,0.000,0.750,0.250
"gigi",3,0,1.000,0.000,0.875,0.125
"bella",1,0,1.000,0.000,0.750,0.250
"hadid",3,0,1.000,0.000,0.875,0.125
"transforming",1,1,0.500,0.500,0.500,0.500
"supermodels",1,0,1.000,0.000,0.750,0.250
"demi",1,0,1.000,0.000,0.750,0.250
"lovato",1,0,1.000,0.000,0.750,0.250
"signed",1,0,1.000,0.000,0.750,0.250
"contract",1,4,0.200,0.800,0.250,0.750
"wilhemina",1,0,1.000,0.000,0.750,0.250
"welp",1,0,1.000,0.000,0.750,0.250
"bethenny",1,0,1.000,0.000,0.750,0.250
"frankel",1,0,1.000,0.000,0.750,0.250
"vincent",1,0,1.000,0.000,0.750,0.250
"crabbe",1,0,1.000,0.000,0.750,0.250
"gregory",1,0,1.000,0.000,0.750,0.250
"goyle",1,0,1.000,0.000,0.750,0.250
"35",1,2,0.333,0.667,0.375,0.625
"turtleneck",1,0,1.000,0.000,0.750,0.250
"adore",1,0,1.000,0.000,0.750,0.250
"severus",1,0,1.000,0.000,0.750,0.250
"tissue",1,0,1.000,0.000,0.750,0.250
"beverage",1,0,1.000,0.000,0.750,0.250
"man's",1,0,1.000,0.000,0.750,0.250
"mesmerize",1,0,1.000,0.000,0.750,0.250
"factual",1,0,1.000,0.000,0.750,0.250
"yoga",2,0,1.000,0.000,0.833,0.167
"pose",1,0,1.000,0.000,0.750,0.250
"instagrammer",1,0,1.000,0.000,0.750,0.250
"coloring",2,0,1.000,0.000,0.833,0.167
"breakup",1,0,1.000,0.000,0.750,0.250
"canadians",6,0,1.000,0.000,0.929,0.071
"condescending",1,0,1.000,0.000,0.750,0.250
"asshole",1,0,1.000,0.000,0.750,0.250
"feelings",2,0,1.000,0.000,0.833,0.167
"indians",2,0,1.000,0.000,0.833,0.167
"experiences",1,0,1.000,0.000,0.750,0.250
"moral",1,0,1.000,0.000,0.750,0.250
"policing",1,0,1.000,0.000,0.750,0.250
"colleges",2,1,0.667,0.333,0.625,0.375
"celebrated",2,1,0.667,0.333,0.625,0.375
"attending",1,0,1.000,0.000,0.750,0.250
"natural",1,1,0.500,0.500,0.500,0.500
"redheads",1,0,1.000,0.000,0.750,0.250
"karen",1,0,1.000,0.000,0.750,0.250
"ivy",1,0,1.000,0.000,0.750,0.250
"smash",1,0,1.000,0.000,0.750,0.250
"martin",1,0,1.000,0.000,0.750,0.250
"scorsese's",1,0,1.000,0.000,0.750,0.250
"impression",1,0,1.000,0.000,0.750,0.250
"de",1,6,0.143,0.857,0.187,0.813
"niro",1,0,1.000,0.000,0.750,0.250
"goodfellas",1,0,1.000,0.000,0.750,0.250
"german",2,10,0.167,0.833,0.192,0.808
