Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"rains",0,1,0.000,1.000,0.250,0.750
"central",0,1,0.000,1.000,0.250,0.750
"southern",0,1,0.000,1.000,0.250,0.750
"chile",0,2,0.000,1.000,0.167,0.833
"aftershock",0,1,0.000,1.000,0.250,0.750
"takes",0,3,0.000,1.000,0.125,0.875
"cnn",0,1,0.000,1.000,0.250,0.750
"typo",0,1,0.000,1.000,0.250,0.750
"mixes",0,1,0.000,1.000,0.250,0.750
"prospective",0,1,0.000,1.000,0.250,0.750
"osama",0,1,0.000,1.000,0.250,0.750
"laden",0,2,0.000,1.000,0.167,0.833
"children's",0,1,0.000,1.000,0.250,0.750
"perception",0,1,0.000,1.000,0.250,0.750
"rainforest",0,1,0.000,1.000,0.250,0.750
"wildlife",0,1,0.000,1.000,0.250,0.750
"naming",0,1,0.000,1.000,0.250,0.750
"curious",0,1,0.000,1.000,0.250,0.750
"matter",0,1,0.000,1.000,0.250,0.750
"jurors",0,1,0.000,1.000,0.250,0.750
"acquit",0,1,0.000,1.000,0.250,0.750
"late-term",0,1,0.000,1.000,0.250,0.750
"ink?",0,1,0.000,1.000,0.250,0.750
"wall",0,1,0.000,1.000,0.250,0.750
"st.",0,3,0.000,1.000,0.125,0.875
"fat",0,1,0.000,1.000,0.250,0.750
"bonuses",0,1,0.000,1.000,0.250,0.750
"ubs",0,2,0.000,1.000,0.167,0.833
"500",0,2,0.000,1.000,0.167,0.833
"$1.8",0,1,0.000,1.000,0.250,0.750
"billion",0,2,0.000,1.000,0.167,0.833
"texas",0,3,0.000,1.000,0.125,0.875
"mexican-born",0,1,0.000,1.000,0.250,0.750
"appeals",0,1,0.000,1.000,0.250,0.750
"defending",0,1,0.000,1.000,0.250,0.750
"skating",0,1,0.000,1.000,0.250,0.750
"germans",0,1,0.000,1.000,0.250,0.750
"pairs",0,1,0.000,1.000,0.250,0.750
"lead",0,2,0.000,1.000,0.167,0.833
"trapped",0,2,0.000,1.000,0.167,0.833
"libya",0,1,0.000,1.000,0.250,0.750
"freed",0,2,0.000,1.000,0.167,0.833
"companies",0,1,0.000,1.000,0.250,0.750
"fiat",0,1,0.000,1.000,0.250,0.750
"chrysler",0,1,0.000,1.000,0.250,0.750
"stake",0,1,0.000,1.000,0.250,0.750
"st",0,1,0.000,1.000,0.250,0.750
"paul's",0,1,0.000,1.000,0.250,0.750
"cathedral",0,1,0.000,1.000,0.250,0.750
"occupy",0,1,0.000,1.000,0.250,0.750
"canadavotes:",0,2,0.000,1.000,0.167,0.833
"chp",0,1,0.000,1.000,0.250,0.750
"stefan",0,1,0.000,1.000,0.250,0.750
"jetchick",0,1,0.000,1.000,0.250,0.750
"louis-hébert",0,1,0.000,1.000,0.250,0.750
"blog",0,1,0.000,1.000,0.250,0.750
"spawns",0,1,0.000,1.000,0.250,0.750
"nbc",0,1,0.000,1.000,0.250,0.750
"sitcom",0,1,0.000,1.000,0.250,0.750
"faulted",0,1,0.000,1.000,0.250,0.750
"ngos",0,1,0.000,1.000,0.250,0.750
"promote",0,1,0.000,1.000,0.250,0.750
"carbon-decreasing",0,1,0.000,1.000,0.250,0.750
"movements",0,1,0.000,1.000,0.250,0.750
"sectors",0,1,0.000,1.000,0.250,0.750
"luxembourg",0,1,0.000,1.000,0.250,0.750
"head",0,1,0.000,1.000,0.250,0.750
"eighteen",0,1,0.000,1.000,0.250,0.750
"freddie",0,2,0.000,1.000,0.167,0.833
"executive",0,2,0.000,1.000,0.167,0.833
"russian",0,4,0.000,1.000,0.100,0.900
"ksenia",0,1,0.000,1.000,0.250,0.750
"sukhinova",0,1,0.000,1.000,0.250,0.750
"crowned",0,1,0.000,1.000,0.250,0.750
"miss",0,1,0.000,1.000,0.250,0.750
"marquette",0,2,0.000,1.000,0.167,0.833
"sends",0,2,0.000,1.000,0.167,0.833
"notre",0,1,0.000,1.000,0.250,0.750
"dame",0,1,0.000,1.000,0.250,0.750
"fourth",0,1,0.000,1.000,0.250,0.750
"35%",0,1,0.000,1.000,0.250,0.750
"halliburton",0,1,0.000,1.000,0.250,0.750
"latest",0,1,0.000,1.000,0.250,0.750
"precocious",0,1,0.000,1.000,0.250,0.750
"teenager",0,1,0.000,1.000,0.250,0.750
"loses",0,1,0.000,1.000,0.250,0.750
"footballs",0,1,0.000,1.000,0.250,0.750
"offends",0,1,0.000,1.000,0.250,0.750
"afghans",0,1,0.000,1.000,0.250,0.750
"inadvertently",0,1,0.000,1.000,0.250,0.750
"australia's",0,1,0.000,1.000,0.250,0.750
"governor-general",0,1,0.000,1.000,0.250,0.750
"cuts",0,3,0.000,1.000,0.125,0.875
"looming",0,1,0.000,1.000,0.250,0.750
"$1.33",0,1,0.000,1.000,0.250,0.750
"trillion",0,1,0.000,1.000,0.250,0.750
"worth",0,2,0.000,1.000,0.167,0.833
"quarter",0,1,0.000,1.000,0.250,0.750
"protestors",0,1,0.000,1.000,0.250,0.750
"mosque",0,2,0.000,1.000,0.167,0.833
"raid",0,2,0.000,1.000,0.167,0.833
"sparks",0,1,0.000,1.000,0.250,0.750
"anger",0,1,0.000,1.000,0.250,0.750
"nebraska",0,1,0.000,1.000,0.250,0.750
"a&m",0,1,0.000,1.000,0.250,0.750
"quick",0,1,0.000,1.000,0.250,0.750
"b.y.u.",0,1,0.000,1.000,0.250,0.750
"list",0,2,0.000,1.000,0.167,0.833
"africa",0,2,0.000,1.000,0.167,0.833
"cup",0,1,0.000,1.000,0.250,0.750
"al-qaeda",0,1,0.000,1.000,0.250,0.750
"saudi",0,1,0.000,1.000,0.250,0.750
"arabia",0,1,0.000,1.000,0.250,0.750
"dagestan",0,1,0.000,1.000,0.250,0.750
"astros",0,1,0.000,1.000,0.250,0.750
"defeat",0,1,0.000,1.000,0.250,0.750
"cardinals",0,1,0.000,1.000,0.250,0.750
"nlc",0,1,0.000,1.000,0.250,0.750
"fehr",0,1,0.000,1.000,0.250,0.750
"2003",0,2,0.000,1.000,0.167,0.833
"drug",0,1,0.000,1.000,0.250,0.750
"destroyed",0,1,0.000,1.000,0.250,0.750
"region",0,1,0.000,1.000,0.250,0.750
"trickling",0,1,0.000,1.000,0.250,0.750
"finds",0,1,0.000,1.000,0.250,0.750
"immigration",0,1,0.000,1.000,0.250,0.750
"courtrooms",0,1,0.000,1.000,0.250,0.750
"backlogged",0,1,0.000,1.000,0.250,0.750
"schools",0,1,0.000,1.000,0.250,0.750
"inform",0,1,0.000,1.000,0.250,0.750
"overweight",0,1,0.000,1.000,0.250,0.750
"attempt",0,1,0.000,1.000,0.250,0.750
"repair",0,2,0.000,1.000,0.167,0.833
"relations",0,1,0.000,1.000,0.250,0.750
"wake",0,1,0.000,1.000,0.250,0.750
"chappell-hadlee",0,1,0.000,1.000,0.250,0.750
"trophy",0,1,0.000,1.000,0.250,0.750
"washed",0,1,0.000,1.000,0.250,0.750
"brisbane",0,1,0.000,1.000,0.250,0.750
"parliament",0,3,0.000,1.000,0.125,0.875
"apology",0,1,0.000,1.000,0.250,0.750
"stolen",0,1,0.000,1.000,0.250,0.750
"generations",0,1,0.000,1.000,0.250,0.750
"eyes",0,1,0.000,1.000,0.250,0.750
"peeled",0,1,0.000,1.000,0.250,0.750
"fliers",0,1,0.000,1.000,0.250,0.750
"sort",0,1,0.000,1.000,0.250,0.750
"poll:",0,1,0.000,1.000,0.250,0.750
"arabs",0,1,0.000,1.000,0.250,0.750
"discouraged",0,1,0.000,1.000,0.250,0.750
"policies",0,1,0.000,1.000,0.250,0.750
"nuclear-armed",0,1,0.000,1.000,0.250,0.750
"battalions",0,1,0.000,1.000,0.250,0.750
"royal",0,1,0.000,1.000,0.250,0.750
"regiment",0,1,0.000,1.000,0.250,0.750
"disband",0,1,0.000,1.000,0.250,0.750
"part",0,2,0.000,1.000,0.167,0.833
"ni",0,1,0.000,1.000,0.250,0.750
"clocker",0,1,0.000,1.000,0.250,0.750
"waiting",0,3,0.000,1.000,0.125,0.875
"derby",0,1,0.000,1.000,0.250,0.750
"workout",0,1,0.000,1.000,0.250,0.750
"stabbed",0,1,0.000,1.000,0.250,0.750
"indiana",0,1,0.000,1.000,0.250,0.750
"businessman",0,2,0.000,1.000,0.167,0.833
"iraq",0,7,0.000,1.000,0.062,0.938
"minnesota",0,1,0.000,1.000,0.250,0.750
"battle",0,1,0.000,1.000,0.250,0.750
"seat",0,1,0.000,1.000,0.250,0.750
"edwards",0,1,0.000,1.000,0.250,0.750
"endorses",0,1,0.000,1.000,0.250,0.750
"barack",0,2,0.000,1.000,0.167,0.833
"thai",0,1,0.000,1.000,0.250,0.750
"dissolves",0,1,0.000,1.000,0.250,0.750
"calls",0,3,0.000,1.000,0.125,0.875
"harlan",0,1,0.000,1.000,0.250,0.750
"ellison",0,1,0.000,1.000,0.250,0.750
"sues",0,1,0.000,1.000,0.250,0.750
"cbs-paramount",0,1,0.000,1.000,0.250,0.750
"wga",0,1,0.000,1.000,0.250,0.750
"trek",0,1,0.000,1.000,0.250,0.750
"royalties",0,1,0.000,1.000,0.250,0.750
"bet",0,1,0.000,1.000,0.250,0.750
"taxis",0,1,0.000,1.000,0.250,0.750
"sales",0,2,0.000,1.000,0.167,0.833
"proposes",0,1,0.000,1.000,0.250,0.750
"removing",0,1,0.000,1.000,0.250,0.750
"yellowstone",0,1,0.000,1.000,0.250,0.750
"grizzlies",0,1,0.000,1.000,0.250,0.750
"endangered",0,1,0.000,1.000,0.250,0.750
"species",0,1,0.000,1.000,0.250,0.750
"spanish",0,1,0.000,1.000,0.250,0.750
"arrest",0,1,0.000,1.000,0.250,0.750
"66",0,1,0.000,1.000,0.250,0.750
"child",0,2,0.000,1.000,0.167,0.833
"pornography",0,1,0.000,1.000,0.250,0.750
"brazil's",0,1,0.000,1.000,0.250,0.750
"embraer",0,1,0.000,1.000,0.250,0.750
"200",0,1,0.000,1.000,0.250,0.750
"vinokourov",0,1,0.000,1.000,0.250,0.750
"fails",0,1,0.000,1.000,0.250,0.750
"blood",0,1,0.000,1.000,0.250,0.750
"election:",0,1,0.000,1.000,0.250,0.750
"citizen",0,1,0.000,1.000,0.250,0.750
"participation",0,1,0.000,1.000,0.250,0.750
"250",0,1,0.000,1.000,0.250,0.750
"young",0,2,0.000,1.000,0.167,0.833
"quakers",0,1,0.000,1.000,0.250,0.750
"light",0,1,0.000,1.000,0.250,0.750
"ms-13",0,1,0.000,1.000,0.250,0.750
"gang",0,2,0.000,1.000,0.167,0.833
"minutemen",0,1,0.000,1.000,0.250,0.750
"airbus",0,1,0.000,1.000,0.250,0.750
"a380",0,1,0.000,1.000,0.250,0.750
"safety",0,1,0.000,1.000,0.250,0.750
"injures",0,1,0.000,1.000,0.250,0.750
"byrd",0,1,0.000,1.000,0.250,0.750
"92",0,1,0.000,1.000,0.250,0.750
"hired",0,1,0.000,1.000,0.250,0.750
"pr",0,1,0.000,1.000,0.250,0.750
"firm",0,2,0.000,1.000,0.167,0.833
"discredit",0,1,0.000,1.000,0.250,0.750
"leaked",0,2,0.000,1.000,0.167,0.833
"correspondence",0,1,0.000,1.000,0.250,0.750
"economist",0,1,0.000,1.000,0.250,0.750
"portugal",0,1,0.000,1.000,0.250,0.750
"seek",0,2,0.000,1.000,0.167,0.833
"bailout",0,1,0.000,1.000,0.250,0.750
"keeps",0,1,0.000,1.000,0.250,0.750
"winning",0,2,0.000,1.000,0.167,0.833
"fanfare",0,1,0.000,1.000,0.250,0.750
"ndp",0,1,0.000,1.000,0.250,0.750
"lombardi",0,1,0.000,1.000,0.250,0.750
"cambridge",0,1,0.000,1.000,0.250,0.750
"victorian",0,1,0.000,1.000,0.250,0.750
"premier",0,3,0.000,1.000,0.125,0.875
"plan",0,2,0.000,1.000,0.167,0.833
"world's",0,3,0.000,1.000,0.125,0.875
"solar",0,1,0.000,1.000,0.250,0.750
"scheduled",0,1,0.000,1.000,0.250,0.750
"july",0,1,0.000,1.000,0.250,0.750
"ukrainian",0,1,0.000,1.000,0.250,0.750
"yushchenko",0,1,0.000,1.000,0.250,0.750
"dismisses",0,1,0.000,1.000,0.250,0.750
"cabinet",0,3,0.000,1.000,0.125,0.875
"set",0,2,0.000,1.000,0.167,0.833
"timetable",0,1,0.000,1.000,0.250,0.750
"particle",0,1,0.000,1.000,0.250,0.750
"collider",0,1,0.000,1.000,0.250,0.750
"fire",0,2,0.000,1.000,0.167,0.833
"breaks",0,1,0.000,1.000,0.250,0.750
"ku-ring-gai",0,1,0.000,1.000,0.250,0.750
"chase",0,1,0.000,1.000,0.250,0.750
"layers",0,1,0.000,1.000,0.250,0.750
"armed",0,1,0.000,1.000,0.250,0.750
"forces",0,1,0.000,1.000,0.250,0.750
"wielding",0,1,0.000,1.000,0.250,0.750
"power",0,2,0.000,1.000,0.167,0.833
"fbi",0,2,0.000,1.000,0.167,0.833
"raids",0,1,0.000,1.000,0.250,0.750
"creator",0,1,0.000,1.000,0.250,0.750
"boarding",0,1,0.000,1.000,0.250,0.750
"generator",0,1,0.000,1.000,0.250,0.750
"adelaide",0,1,0.000,1.000,0.250,0.750
"offshore",0,2,0.000,1.000,0.167,0.833
"drilling",0,3,0.000,1.000,0.125,0.875
"rig",0,1,0.000,1.000,0.250,0.750
"plug",0,1,0.000,1.000,0.250,0.750
"viktor",0,1,0.000,1.000,0.250,0.750
"bout",0,1,0.000,1.000,0.250,0.750
"accuses",0,1,0.000,1.000,0.250,0.750
"d.e.a.",0,1,0.000,1.000,0.250,0.750
"agents",0,1,0.000,1.000,0.250,0.750
"extradition",0,1,0.000,1.000,0.250,0.750
"flash",0,1,0.000,1.000,0.250,0.750
"motorcycle",0,1,0.000,1.000,0.250,0.750
"guernsey",0,1,0.000,1.000,0.250,0.750
"channel",0,2,0.000,1.000,0.167,0.833
"islands",0,1,0.000,1.000,0.250,0.750
"merv",0,1,0.000,1.000,0.250,0.750
"82",0,1,0.000,1.000,0.250,0.750
"settlement",0,1,0.000,1.000,0.250,0.750
"appears",0,2,0.000,1.000,0.167,0.833
"tax",0,1,0.000,1.000,0.250,0.750
"standoff",0,1,0.000,1.000,0.250,0.750
"islamabad",0,1,0.000,1.000,0.250,0.750
"madeira",0,1,0.000,1.000,0.250,0.750
"bus",0,1,0.000,1.000,0.250,0.750
"shop",0,1,0.000,1.000,0.250,0.750
"cardiff",0,1,0.000,1.000,0.250,0.750
"wales",0,1,0.000,1.000,0.250,0.750
"emphasizes",0,1,0.000,1.000,0.250,0.750
"continuity",0,1,0.000,1.000,0.250,0.750
"lineup",0,1,0.000,1.000,0.250,0.750
"komen",0,2,0.000,1.000,0.167,0.833
"louis",0,1,0.000,1.000,0.250,0.750
"cure",0,1,0.000,1.000,0.250,0.750
"becomes",0,1,0.000,1.000,0.250,0.750
"pakistani",0,4,0.000,1.000,0.100,0.900
"charges",0,3,0.000,1.000,0.125,0.875
"eleven",0,1,0.000,1.000,0.250,0.750
"fraud",0,3,0.000,1.000,0.125,0.875
"malawi",0,1,0.000,1.000,0.250,0.750
"pardons",0,1,0.000,1.000,0.250,0.750
"jailed",0,3,0.000,1.000,0.125,0.875
"army",0,2,0.000,1.000,0.167,0.833
"martial",0,1,0.000,1.000,0.250,0.750
"soldier",0,1,0.000,1.000,0.250,0.750
"murders",0,1,0.000,1.000,0.250,0.750
"english",0,1,0.000,1.000,0.250,0.750
"norman",0,1,0.000,1.000,0.250,0.750
"painting",0,1,0.000,1.000,0.250,0.750
"85",0,1,0.000,1.000,0.250,0.750
"randy",0,1,0.000,1.000,0.250,0.750
"fastball",0,1,0.000,1.000,0.250,0.750
"reputation",0,1,0.000,1.000,0.250,0.750
"obtain",0,1,0.000,1.000,0.250,0.750
"flds",0,1,0.000,1.000,0.250,0.750
"warren",0,1,0.000,1.000,0.250,0.750
"jeffs",0,1,0.000,1.000,0.250,0.750
"baghdad",0,1,0.000,1.000,0.250,0.750
"undergraduate",0,1,0.000,1.000,0.250,0.750
"commits",0,2,0.000,1.000,0.167,0.833
"outing",0,1,0.000,1.000,0.250,0.750
"via",0,1,0.000,1.000,0.250,0.750
"webcast",0,1,0.000,1.000,0.250,0.750
"detained",0,1,0.000,1.000,0.250,0.750
"cairo",0,1,0.000,1.000,0.250,0.750
"blast",0,2,0.000,1.000,0.167,0.833
"social",0,1,0.000,1.000,0.250,0.750
"christian",0,1,0.000,1.000,0.250,0.750
"democrats",0,1,0.000,1.000,0.250,0.750
"duke",0,1,0.000,1.000,0.250,0.750
"fsu",0,1,0.000,1.000,0.250,0.750
"citi",0,1,0.000,1.000,0.250,0.750
"ignores",0,1,0.000,1.000,0.250,0.750
"ends",0,3,0.000,1.000,0.125,0.875
"note",0,1,0.000,1.000,0.250,0.750
"claiborne",0,1,0.000,1.000,0.250,0.750
"mizrahian",0,1,0.000,1.000,0.250,0.750
"lift",0,1,0.000,1.000,0.250,0.750
"celebrates",0,1,0.000,1.000,0.250,0.750
"35th",0,1,0.000,1.000,0.250,0.750
"anniversary",0,1,0.000,1.000,0.250,0.750
"bangladeshi",0,1,0.000,1.000,0.250,0.750
"liberation",0,1,0.000,1.000,0.250,0.750
"patents",0,1,0.000,1.000,0.250,0.750
"secretary",0,1,0.000,1.000,0.250,0.750
"gibbs",0,1,0.000,1.000,0.250,0.750
"truce",0,1,0.000,1.000,0.250,0.750
"seems",0,1,0.000,1.000,0.250,0.750
"flux",0,1,0.000,1.000,0.250,0.750
"hunted",0,1,0.000,1.000,0.250,0.750
"puma",0,1,0.000,1.000,0.250,0.750
"flees",0,1,0.000,1.000,0.250,0.750
"fox",0,2,0.000,1.000,0.167,0.833
"re-elects",0,1,0.000,1.000,0.250,0.750
"skype",0,1,0.000,1.000,0.250,0.750
"apologises",0,1,0.000,1.000,0.250,0.750
"goes",0,1,0.000,1.000,0.250,0.750
"utilities",0,1,0.000,1.000,0.250,0.750
"customers",0,1,0.000,1.000,0.250,0.750
"envy",0,1,0.000,1.000,0.250,0.750
"poised",0,1,0.000,1.000,0.250,0.750
"rewrite",0,1,0.000,1.000,0.250,0.750
"campaign",0,3,0.000,1.000,0.125,0.875
"sources:",0,1,0.000,1.000,0.250,0.750
"department",0,1,0.000,1.000,0.250,0.750
"source",0,1,0.000,1.000,0.250,0.750
"plame",0,1,0.000,1.000,0.250,0.750
"leak",0,1,0.000,1.000,0.250,0.750
"defends",0,1,0.000,1.000,0.250,0.750
"agenda",0,1,0.000,1.000,0.250,0.750
"sprinter",0,1,0.000,1.000,0.250,0.750
"allan",0,1,0.000,1.000,0.250,0.750
"davis",0,1,0.000,1.000,0.250,0.750
"several",0,1,0.000,1.000,0.250,0.750
"officers",0,2,0.000,1.000,0.167,0.833
"bombing",0,4,0.000,1.000,0.100,0.900
"treasurer",0,1,0.000,1.000,0.250,0.750
"told",0,2,0.000,1.000,0.167,0.833
"harder",0,1,0.000,1.000,0.250,0.750
"universal",0,1,0.000,1.000,0.250,0.750
"remote",0,2,0.000,1.000,0.167,0.833
"dormant",0,1,0.000,1.000,0.250,0.750
"smartphone",0,1,0.000,1.000,0.250,0.750
"norwegian",0,1,0.000,1.000,0.250,0.750
"boasson",0,1,0.000,1.000,0.250,0.750
"hagen",0,1,0.000,1.000,0.250,0.750
"rides",0,1,0.000,1.000,0.250,0.750
"veteran",0,2,0.000,1.000,0.167,0.833
"giro",0,1,0.000,1.000,0.250,0.750
"shuts",0,1,0.000,1.000,0.250,0.750
"reactor",0,1,0.000,1.000,0.250,0.750
"zimbabwean",0,1,0.000,1.000,0.250,0.750
"opposition",0,2,0.000,1.000,0.167,0.833
"rejects",0,1,0.000,1.000,0.250,0.750
"sharing",0,1,0.000,1.000,0.250,0.750
"connecticut",0,1,0.000,1.000,0.250,0.750
"giving",0,1,0.000,1.000,0.250,0.750
"calhoun",0,1,0.000,1.000,0.250,0.750
"800th",0,1,0.000,1.000,0.250,0.750
"worsening",0,1,0.000,1.000,0.250,0.750
"tarantino",0,1,0.000,1.000,0.250,0.750
"wades",0,1,0.000,1.000,0.250,0.750
"manila",0,1,0.000,1.000,0.250,0.750
"floods",0,1,0.000,1.000,0.250,0.750
"investigates",0,1,0.000,1.000,0.250,0.750
"at&t",0,1,0.000,1.000,0.250,0.750
"breach",0,1,0.000,1.000,0.250,0.750
"33%",0,1,0.000,1.000,0.250,0.750
"tapped",0,1,0.000,1.000,0.250,0.750
"pastor",0,1,0.000,1.000,0.250,0.750
"outreach",0,1,0.000,1.000,0.250,0.750
"lowers",0,1,0.000,1.000,0.250,0.750
"outlook",0,1,0.000,1.000,0.250,0.750
"auto",0,1,0.000,1.000,0.250,0.750
"tides",0,1,0.000,1.000,0.250,0.750
"swimming",0,1,0.000,1.000,0.250,0.750
"plankton",0,1,0.000,1.000,0.250,0.750
"madoff",0,1,0.000,1.000,0.250,0.750
"angry",0,1,0.000,1.000,0.250,0.750
"crowd",0,1,0.000,1.000,0.250,0.750
"disappointed",0,1,0.000,1.000,0.250,0.750
"number",0,1,0.000,1.000,0.250,0.750
"zealand's",0,1,0.000,1.000,0.250,0.750
"exams",0,1,0.000,1.000,0.250,0.750
"drubbing",0,1,0.000,1.000,0.250,0.750
"dutch",0,1,0.000,1.000,0.250,0.750
"baseball",0,1,0.000,1.000,0.250,0.750
"optimistic",0,1,0.000,1.000,0.250,0.750
"double",0,1,0.000,1.000,0.250,0.750
"mosul",0,1,0.000,1.000,0.250,0.750
"26",0,1,0.000,1.000,0.250,0.750
"nascar:",0,1,0.000,1.000,0.250,0.750
"kurt",0,1,0.000,1.000,0.250,0.750
"busch",0,1,0.000,1.000,0.250,0.750
"2011",0,2,0.000,1.000,0.167,0.833
"budweiser",0,1,0.000,1.000,0.250,0.750
"shootout",0,1,0.000,1.000,0.250,0.750
"didier",0,1,0.000,1.000,0.250,0.750
"drogba",0,1,0.000,1.000,0.250,0.750
"withdraws",0,1,0.000,1.000,0.250,0.750
"cote",0,1,0.000,1.000,0.250,0.750
"d’ivoire",0,1,0.000,1.000,0.250,0.750
"karl",0,1,0.000,1.000,0.250,0.750
"rove",0,1,0.000,1.000,0.250,0.750
"advisor",0,1,0.000,1.000,0.250,0.750
"resign",0,1,0.000,1.000,0.250,0.750
"hostages",0,1,0.000,1.000,0.250,0.750
"document",0,1,0.000,1.000,0.250,0.750
"discussed",0,1,0.000,1.000,0.250,0.750
"koreans",0,2,0.000,1.000,0.167,0.833
"return",0,1,0.000,1.000,0.250,0.750
"captivity",0,1,0.000,1.000,0.250,0.750
"football-related",0,1,0.000,1.000,0.250,0.750
"losses",0,1,0.000,1.000,0.250,0.750
"push",0,1,0.000,1.000,0.250,0.750
"safer",0,1,0.000,1.000,0.250,0.750
"mortgages",0,1,0.000,1.000,0.250,0.750
"foreclosure",0,1,0.000,1.000,0.250,0.750
"gannett",0,1,0.000,1.000,0.250,0.750
"furlough",0,1,0.000,1.000,0.250,0.750
"employees",0,1,0.000,1.000,0.250,0.750
"technologies",0,1,0.000,1.000,0.250,0.750
"mine",0,3,0.000,1.000,0.125,0.875
"deeply",0,1,0.000,1.000,0.250,0.750
"gunman",0,1,0.000,1.000,0.250,0.750
"pilot",0,1,0.000,1.000,0.250,0.750
"lithuania",0,1,0.000,1.000,0.250,0.750
"beaten",0,1,0.000,1.000,0.250,0.750
"belgrade",0,1,0.000,1.000,0.250,0.750
"rican",0,1,0.000,1.000,0.250,0.750
"jail",0,2,0.000,1.000,0.167,0.833
"corruption",0,1,0.000,1.000,0.250,0.750
"balancing",0,1,0.000,1.000,0.250,0.750
"needles",0,1,0.000,1.000,0.250,0.750
"cigars",0,1,0.000,1.000,0.250,0.750
"table",0,1,0.000,1.000,0.250,0.750
"universities",0,1,0.000,1.000,0.250,0.750
"published:",0,1,0.000,1.000,0.250,0.750
"warily",0,1,0.000,1.000,0.250,0.750
"moving",0,1,0.000,1.000,0.250,0.750
"contracts",0,1,0.000,1.000,0.250,0.750
"hands-free",0,1,0.000,1.000,0.250,0.750
"headsets",0,1,0.000,1.000,0.250,0.750
"plantronics",0,1,0.000,1.000,0.250,0.750
"aliph",0,1,0.000,1.000,0.250,0.750
"ailing",0,1,0.000,1.000,0.250,0.750
"mickelson",0,1,0.000,1.000,0.250,0.750
"outplays",0,1,0.000,1.000,0.250,0.750
"watney",0,1,0.000,1.000,0.250,0.750
"doral",0,1,0.000,1.000,0.250,0.750
"prisoners",0,1,0.000,1.000,0.250,0.750
"escape",0,1,0.000,1.000,0.250,0.750
"omnifone",0,1,0.000,1.000,0.250,0.750
"broadband",0,1,0.000,1.000,0.250,0.750
"europe",0,1,0.000,1.000,0.250,0.750
"circle",0,1,0.000,1.000,0.250,0.750
"mile",0,1,0.000,1.000,0.250,0.750
"stonehenge",0,1,0.000,1.000,0.250,0.750
"framing",0,1,0.000,1.000,0.250,0.750
"kyrgyzstan",0,1,0.000,1.000,0.250,0.750
"votes",0,1,0.000,1.000,0.250,0.750
"referendum",0,1,0.000,1.000,0.250,0.750
"constitution",0,1,0.000,1.000,0.250,0.750
"bravitude",0,1,0.000,1.000,0.250,0.750
"climbing",0,1,0.000,1.000,0.250,0.750
"fast",0,2,0.000,1.000,0.167,0.833
"regains",0,1,0.000,1.000,0.250,0.750
"freak",0,1,0.000,1.000,0.250,0.750
"accident",0,2,0.000,1.000,0.167,0.833
"governor",0,1,0.000,1.000,0.250,0.750
"news",0,2,0.000,1.000,0.167,0.833
"upsets",0,1,0.000,1.000,0.250,0.750
"providence",0,1,0.000,1.000,0.250,0.750
"syracuse",0,1,0.000,1.000,0.250,0.750
"peter",0,2,0.000,1.000,0.167,0.833
"capaldi",0,1,0.000,1.000,0.250,0.750
"named",0,1,0.000,1.000,0.250,0.750
"twelfth",0,1,0.000,1.000,0.250,0.750
"163",0,1,0.000,1.000,0.250,0.750
"poisoning",0,1,0.000,1.000,0.250,0.750
"nigeria",0,1,0.000,1.000,0.250,0.750
"fossett",0,1,0.000,1.000,0.250,0.750
"recreate",0,1,0.000,1.000,0.250,0.750
"trans-atlantic",0,1,0.000,1.000,0.250,0.750
"intel's",0,1,0.000,1.000,0.250,0.750
"offices",0,1,0.000,1.000,0.250,0.750
"eu",0,1,0.000,1.000,0.250,0.750
"raided",0,1,0.000,1.000,0.250,0.750
"kent",0,1,0.000,1.000,0.250,0.750
"mesplay",0,1,0.000,1.000,0.250,0.750
"broadcasts",0,1,0.000,1.000,0.250,0.750
"eastenders",0,1,0.000,1.000,0.250,0.750
"provider",0,1,0.000,1.000,0.250,0.750
"sirius",0,1,0.000,1.000,0.250,0.750
"portable",0,1,0.000,1.000,0.250,0.750
"player",0,1,0.000,1.000,0.250,0.750
"yodex:",0,1,0.000,1.000,0.250,0.750
"first-ever",0,1,0.000,1.000,0.250,0.750
"wow!",0,1,0.000,1.000,0.250,0.750
"design",0,2,0.000,1.000,0.167,0.833
"competition",0,1,0.000,1.000,0.250,0.750
"announced",0,1,0.000,1.000,0.250,0.750
"prince",0,1,0.000,1.000,0.250,0.750
"christopher",0,1,0.000,1.000,0.250,0.750
"principality",0,1,0.000,1.000,0.250,0.750
"vikesland",0,1,0.000,1.000,0.250,0.750
"micronation's",0,1,0.000,1.000,0.250,0.750
"recent",0,1,0.000,1.000,0.250,0.750
"bob",0,1,0.000,1.000,0.250,0.750
"barker",0,1,0.000,1.000,0.250,0.750
"retire",0,1,0.000,1.000,0.250,0.750
"host",0,1,0.000,1.000,0.250,0.750
"gameshow",0,1,0.000,1.000,0.250,0.750
"price",0,1,0.000,1.000,0.250,0.750
"report:",0,1,0.000,1.000,0.250,0.750
"quarterback",0,1,0.000,1.000,0.250,0.750
"vick",0,1,0.000,1.000,0.250,0.750
"plead",0,1,0.000,1.000,0.250,0.750
"killing",0,1,0.000,1.000,0.250,0.750
"regional",0,1,0.000,1.000,0.250,0.750
