Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"flame",1,0,1.000,0.000,0.750,0.250
"colour",1,0,1.000,0.000,0.750,0.250
"element",1,1,0.500,0.500,0.500,0.500
"fictional",1,0,1.000,0.000,0.750,0.250
"babysitting",1,0,1.000,0.000,0.750,0.250
"sandcastle",1,0,1.000,0.000,0.750,0.250
"hotels",1,0,1.000,0.000,0.750,0.250
"minded",1,0,1.000,0.000,0.750,0.250
"met",1,0,1.000,0.000,0.750,0.250
"add",2,1,0.667,0.333,0.625,0.375
"forget",1,0,1.000,0.000,0.750,0.250
"tall-ish",1,0,1.000,0.000,0.750,0.250
"plus-size",2,0,1.000,0.000,0.833,0.167
"possibly",1,1,0.500,0.500,0.500,0.500
"elements",1,0,1.000,0.000,0.750,0.250
"periodic",1,0,1.000,0.000,0.750,0.250
"symbols",1,0,1.000,0.000,0.750,0.250
"baskin",1,0,1.000,0.000,0.750,0.250
"robbins",1,0,1.000,0.000,0.750,0.250
"flavor",1,0,1.000,0.000,0.750,0.250
"turned",2,0,1.000,0.000,0.833,0.167
"linkedin",1,0,1.000,0.000,0.750,0.250
"profile",2,0,1.000,0.000,0.833,0.167
"dating",3,0,1.000,0.000,0.875,0.125
"step",1,1,0.500,0.500,0.500,0.500
"thinking",2,0,1.000,0.000,0.833,0.167
"creatively",1,0,1.000,0.000,0.750,0.250
"emma",1,0,1.000,0.000,0.750,0.250
"watson",1,0,1.000,0.000,0.750,0.250
"told",2,2,0.500,0.500,0.500,0.500
"feminism",2,0,1.000,0.000,0.833,0.167
"prince",1,1,0.500,0.500,0.500,0.500
"eric",1,0,1.000,0.000,0.750,0.250
"writer",1,1,0.500,0.500,0.500,0.500
"penned",1,0,1.000,0.000,0.750,0.250
"poem",1,0,1.000,0.000,0.750,0.250
"each",4,0,1.000,0.000,0.900,0.100
"manhattan",1,0,1.000,0.000,0.750,0.250
"bridge",1,2,0.333,0.667,0.375,0.625
"cards",1,0,1.000,0.000,0.750,0.250
"meme",1,0,1.000,0.000,0.750,0.250
"petrify",1,0,1.000,0.000,0.750,0.250
"technology",1,0,1.000,0.000,0.750,0.250
"30",2,4,0.333,0.667,0.357,0.643
"fart",1,0,1.000,0.000,0.750,0.250
"global",1,5,0.167,0.833,0.214,0.786
"treasure",1,0,1.000,0.000,0.750,0.250
"alicia",1,0,1.000,0.000,0.750,0.250
"vikander",1,0,1.000,0.000,0.750,0.250
"speak",2,1,0.667,0.333,0.625,0.375
"directly",1,0,1.000,0.000,0.750,0.250
"soul",2,0,1.000,0.000,0.833,0.167
"pork",2,1,0.667,0.333,0.625,0.375
"cookers",1,0,1.000,0.000,0.750,0.250
"microscopic",1,0,1.000,0.000,0.750,0.250
"videos",1,0,1.000,0.000,0.750,0.250
"crawl",1,0,1.000,0.000,0.750,0.250
"gaga",1,0,1.000,0.000,0.750,0.250
"besides",1,0,1.000,0.000,0.750,0.250
"hogwarts",4,0,1.000,0.000,0.900,0.100
"houses",2,1,0.667,0.333,0.625,0.375
"thrones",3,0,1.000,0.000,0.875,0.125
"googled",1,0,1.000,0.000,0.750,0.250
"corn",1,0,1.000,0.000,0.750,0.250
"post",1,1,0.500,0.500,0.500,0.500
"hollywood",1,1,0.500,0.500,0.500,0.500
"performed",1,1,0.500,0.500,0.500,0.500
"monologues",1,0,1.000,0.000,0.750,0.250
"women's",3,0,1.000,0.000,0.875,0.125
"abortion",1,2,0.333,0.667,0.375,0.625
"spanish",1,1,0.500,0.500,0.500,0.500
"landmarks",1,0,1.000,0.000,0.750,0.250
"crap",2,0,1.000,0.000,0.833,0.167
"disneyland",2,0,1.000,0.000,0.833,0.167
"treats",4,0,1.000,0.000,0.900,0.100
"indulge",1,0,1.000,0.000,0.750,0.250
"holidays",1,0,1.000,0.000,0.750,0.250
"cookie",1,0,1.000,0.000,0.750,0.250
"bare",2,0,1.000,0.000,0.833,0.167
"we've",2,0,1.000,0.000,0.833,0.167
"some",1,5,0.167,0.833,0.214,0.786
"point",1,2,0.333,0.667,0.375,0.625
"insignificant",1,0,1.000,0.000,0.750,0.250
"better:",1,0,1.000,0.000,0.750,0.250
"halloweentown",1,0,1.000,0.000,0.750,0.250
"daniel",1,0,1.000,0.000,0.750,0.250
"radcliffe",1,0,1.000,0.000,0.750,0.250
"wants",2,0,1.000,0.000,0.833,0.167
"set",4,2,0.667,0.333,0.643,0.357
"married",1,0,1.000,0.000,0.750,0.250
"awnt",1,0,1.000,0.000,0.750,0.250
"ant",1,0,1.000,0.000,0.750,0.250
"travels",1,0,1.000,0.000,0.750,0.250
"forgot",1,0,1.000,0.000,0.750,0.250
"id",1,0,1.000,0.000,0.750,0.250
"became",1,0,1.000,0.000,0.750,0.250
"bouncer's",1,0,1.000,0.000,0.750,0.250
"nightmare",1,0,1.000,0.000,0.750,0.250
"italian-american",1,0,1.000,0.000,0.750,0.250
"forever",2,0,1.000,0.000,0.833,0.167
"boozy",2,0,1.000,0.000,0.833,0.167
"drink",1,1,0.500,0.500,0.500,0.500
"isn't",1,0,1.000,0.000,0.750,0.250
"religion",2,0,1.000,0.000,0.833,0.167
"smoking",1,1,0.500,0.500,0.500,0.500
"sober",2,0,1.000,0.000,0.833,0.167
"asian",3,0,1.000,0.000,0.875,0.125
"pseudonyms",1,0,1.000,0.000,0.750,0.250
"loneliness",1,0,1.000,0.000,0.750,0.250
"students",2,2,0.500,0.500,0.500,0.500
"experienced",1,0,1.000,0.000,0.750,0.250
"blue",1,0,1.000,0.000,0.750,0.250
"ivy's",1,0,1.000,0.000,0.750,0.250
"stunted",1,0,1.000,0.000,0.750,0.250
"toddlers",1,0,1.000,0.000,0.750,0.250
"whatsapp",1,0,1.000,0.000,0.750,0.250
"habits",1,0,1.000,0.000,0.750,0.250
"debuts",1,1,0.500,0.500,0.500,0.500
"share",1,1,0.500,0.500,0.500,0.500
"advent",1,0,1.000,0.000,0.750,0.250
"calendar:",1,0,1.000,0.000,0.750,0.250
"december",1,2,0.333,0.667,0.375,0.625
"pastry",1,0,1.000,0.000,0.750,0.250
"chef",1,0,1.000,0.000,0.750,0.250
"outfit",2,0,1.000,0.000,0.833,0.167
"xavier's",1,0,1.000,0.000,0.750,0.250
"survive",1,1,0.500,0.500,0.500,0.500
"severely",1,0,1.000,0.000,0.750,0.250
"relatable",1,0,1.000,0.000,0.750,0.250
"gift-opening",1,0,1.000,0.000,0.750,0.250
"hole",1,0,1.000,0.000,0.750,0.250
"siblings",1,0,1.000,0.000,0.750,0.250
"random",2,0,1.000,0.000,0.833,0.167
"pit",1,0,1.000,0.000,0.750,0.250
"bulls",1,0,1.000,0.000,0.750,0.250
"glasses",1,0,1.000,0.000,0.750,0.250
"happens",2,0,1.000,0.000,0.833,0.167
"sexual",4,0,1.000,0.000,0.900,0.100
"fantasies",1,0,1.000,0.000,0.750,0.250
"named",2,1,0.667,0.333,0.625,0.375
"linkle",1,0,1.000,0.000,0.750,0.250
"zelda",1,0,1.000,0.000,0.750,0.250
"unexpectedly",1,0,1.000,0.000,0.750,0.250
"bizarre",2,0,1.000,0.000,0.833,0.167
"court",1,12,0.077,0.923,0.107,0.893
"cases",1,0,1.000,0.000,0.750,0.250
"julia",1,0,1.000,0.000,0.750,0.250
"sesame",1,0,1.000,0.000,0.750,0.250
"street's",1,0,1.000,0.000,0.750,0.250
"autism",1,0,1.000,0.000,0.750,0.250
"noticed",2,0,1.000,0.000,0.833,0.167
"tarzan",1,0,1.000,0.000,0.750,0.250
"lyon",1,0,1.000,0.000,0.750,0.250
"empire",1,0,1.000,0.000,0.750,0.250
"fine",1,1,0.500,0.500,0.500,0.500
"gabrielle",1,1,0.500,0.500,0.500,0.500
"union",1,5,0.167,0.833,0.214,0.786
"dwyane",1,0,1.000,0.000,0.750,0.250
"wade",1,0,1.000,0.000,0.750,0.250
"rom-com",1,0,1.000,0.000,0.750,0.250
"shondaland",1,0,1.000,0.000,0.750,0.250
"regina",2,0,1.000,0.000,0.833,0.167
"george",2,1,0.667,0.333,0.625,0.375
"dreads",1,0,1.000,0.000,0.750,0.250
"fix",1,0,1.000,0.000,0.750,0.250
"ice",2,3,0.400,0.600,0.417,0.583
"cream",2,0,1.000,0.000,0.833,0.167
"machine",1,0,1.000,0.000,0.750,0.250
"gryffindors",1,0,1.000,0.000,0.750,0.250
"absolute",2,0,1.000,0.000,0.833,0.167
"racism",1,0,1.000,0.000,0.750,0.250
"america",3,3,0.500,0.500,0.500,0.500
"amazon's",1,0,1.000,0.000,0.750,0.250
"seattle",1,1,0.500,0.500,0.500,0.500
"bookstore",1,0,1.000,0.000,0.750,0.250
"press",1,4,0.200,0.800,0.250,0.750
"blog",1,1,0.500,0.500,0.500,0.500
"emojis",1,0,1.000,0.000,0.750,0.250
"kappa",2,0,1.000,0.000,0.833,0.167
"tau",1,0,1.000,0.000,0.750,0.250
"mouthwatering",2,0,1.000,0.000,0.833,0.167
"affair",1,0,1.000,0.000,0.750,0.250
"strawberries",1,0,1.000,0.000,0.750,0.250
"36",3,0,1.000,0.000,0.875,0.125
"curvy",1,0,1.000,0.000,0.750,0.250
"interested",1,0,1.000,0.000,0.750,0.250
"swiping",1,0,1.000,0.000,0.750,0.250
"olivia",1,0,1.000,0.000,0.750,0.250
"ashamed",1,0,1.000,0.000,0.750,0.250
"raven-symone",1,0,1.000,0.000,0.750,0.250
"craven",1,0,1.000,0.000,0.750,0.250
"universe",2,0,1.000,0.000,0.833,0.167
"wikipedia",2,3,0.400,0.600,0.417,0.583
"page",1,1,0.500,0.500,0.500,0.500
"healthier",1,0,1.000,0.000,0.750,0.250
"serious",1,2,0.333,0.667,0.375,0.625
"question:",1,0,1.000,0.000,0.750,0.250
"brad",1,1,0.500,0.500,0.500,0.500
"pitt",1,0,1.000,0.000,0.750,0.250
"mexicans",2,0,1.000,0.000,0.833,0.167
"shade",1,0,1.000,0.000,0.750,0.250
"industry's",1,0,1.000,0.000,0.750,0.250
"wig",1,0,1.000,0.000,0.750,0.250
"sylvester",1,0,1.000,0.000,0.750,0.250
"stallone",1,0,1.000,0.000,0.750,0.250
"memorabilia",1,0,1.000,0.000,0.750,0.250
"preview",2,1,0.667,0.333,0.625,0.375
"smell",1,0,1.000,0.000,0.750,0.250
"rocky's",1,0,1.000,0.000,0.750,0.250
"gloves",1,0,1.000,0.000,0.750,0.250
"sleep",2,0,1.000,0.000,0.833,0.167
"ate",2,0,1.000,0.000,0.833,0.167
"poisonous",1,0,1.000,0.000,0.750,0.250
"mushroom",1,0,1.000,0.000,0.750,0.250
"gin",1,0,1.000,0.000,0.750,0.250
"drinkers",1,0,1.000,0.000,0.750,0.250
"alan",1,1,0.500,0.500,0.500,0.500
"rickman",1,0,1.000,0.000,0.750,0.250
"rupert",1,0,1.000,0.000,0.750,0.250
"grint",1,0,1.000,0.000,0.750,0.250
"bonding",1,0,1.000,0.000,0.750,0.250
"lovely",2,0,1.000,0.000,0.833,0.167
"krampus",1,0,1.000,0.000,0.750,0.250
"needed",2,0,1.000,0.000,0.833,0.167
"watched",1,0,1.000,0.000,0.750,0.250
"porn",2,1,0.667,0.333,0.625,0.375
"horrified",1,0,1.000,0.000,0.750,0.250
"martinis",1,0,1.000,0.000,0.750,0.250
"other's",1,0,1.000,0.000,0.750,0.250
"hobbies",1,0,1.000,0.000,0.750,0.250
"lex",1,0,1.000,0.000,0.750,0.250
"luthor",1,0,1.000,0.000,0.750,0.250
"batman",2,0,1.000,0.000,0.833,0.167
"v",2,0,1.000,0.000,0.833,0.167
"superman",2,0,1.000,0.000,0.833,0.167
"today's",2,0,1.000,0.000,0.833,0.167
"nice",1,0,1.000,0.000,0.750,0.250
"horoscope",1,0,1.000,0.000,0.750,0.250
"humans",1,0,1.000,0.000,0.750,0.250
"relax",1,0,1.000,0.000,0.750,0.250
"hamster",1,0,1.000,0.000,0.750,0.250
"carrot",1,0,1.000,0.000,0.750,0.250
"weirdest",2,0,1.000,0.000,0.833,0.167
"toy",1,0,1.000,0.000,0.750,0.250
"destroys",1,0,1.000,0.000,0.750,0.250
"choice",1,3,0.250,0.750,0.300,0.700
"cupcake",1,0,1.000,0.000,0.750,0.250
"darkest",1,0,1.000,0.000,0.750,0.250
"differences",1,0,1.000,0.000,0.750,0.250
"days",2,2,0.500,0.500,0.500,0.500
"bowl",1,0,1.000,0.000,0.750,0.250
"quick",1,1,0.500,0.500,0.500,0.500
"filling",1,0,1.000,0.000,0.750,0.250
"cry",1,0,1.000,0.000,0.750,0.250
"snake",1,0,1.000,0.000,0.750,0.250
"everyone's",1,0,1.000,0.000,0.750,0.250
"confused",1,0,1.000,0.000,0.750,0.250
"sting",1,1,0.500,0.500,0.500,0.500
"performing",1,0,1.000,0.000,0.750,0.250
"nba",1,0,1.000,0.000,0.750,0.250
"all-star",1,0,1.000,0.000,0.750,0.250
"halftime",1,0,1.000,0.000,0.750,0.250
"toronto",1,4,0.200,0.800,0.250,0.750
"brief",1,0,1.000,0.000,0.750,0.250
"artist",1,1,0.500,0.500,0.500,0.500
"eva",1,0,1.000,0.000,0.750,0.250
"hesse",1,0,1.000,0.000,0.750,0.250
"eve",2,0,1.000,0.000,0.833,0.167
"line",2,0,1.000,0.000,0.833,0.167
"collection",1,0,1.000,0.000,0.750,0.250
"scolding",1,0,1.000,0.000,0.750,0.250
"youtube",1,0,1.000,0.000,0.750,0.250
"grilled",1,0,1.000,0.000,0.750,0.250
"sandwiches",1,0,1.000,0.000,0.750,0.250
"filled",1,0,1.000,0.000,0.750,0.250
"beer",1,0,1.000,0.000,0.750,0.250
"returning",1,0,1.000,0.000,0.750,0.250
"girlfriend",2,0,1.000,0.000,0.833,0.167
"instead",1,1,0.500,0.500,0.500,0.500
"unexpected",2,1,0.667,0.333,0.625,0.375
"spaceballs:",1,0,1.000,0.000,0.750,0.250
"schwartz",1,0,1.000,0.000,0.750,0.250
"reservations",1,0,1.000,0.000,0.750,0.250
"bringing",1,1,0.500,0.500,0.500,0.500
"syrian",1,0,1.000,0.000,0.750,0.250
"refugees",1,4,0.200,0.800,0.250,0.750
"mind-blowing",1,0,1.000,0.000,0.750,0.250
"circle",1,1,0.500,0.500,0.500,0.500
"k",1,0,1.000,0.000,0.750,0.250
"logo",1,0,1.000,0.000,0.750,0.250
"breed",1,0,1.000,0.000,0.750,0.250
"minnesotan",1,0,1.000,0.000,0.750,0.250
"anything",1,0,1.000,0.000,0.750,0.250
"wanted",1,0,1.000,0.000,0.750,0.250
"colors",4,0,1.000,0.000,0.900,0.100
"channing",1,0,1.000,0.000,0.750,0.250
"tatum",1,0,1.000,0.000,0.750,0.250
"emo",1,0,1.000,0.000,0.750,0.250
"exercise",1,0,1.000,0.000,0.750,0.250
"loud",3,0,1.000,0.000,0.875,0.125
"strangest",1,0,1.000,0.000,0.750,0.250
"code",1,0,1.000,0.000,0.750,0.250
"enforced",1,0,1.000,0.000,0.750,0.250
"difference",2,0,1.000,0.000,0.833,0.167
"social",3,2,0.600,0.400,0.583,0.417
"smelliest",1,0,1.000,0.000,0.750,0.250
"fruit",1,0,1.000,0.000,0.750,0.250
"audience",1,0,1.000,0.000,0.750,0.250
"arrested",1,9,0.100,0.900,0.136,0.864
"development",1,1,0.500,0.500,0.500,0.500
"dose",1,0,1.000,0.000,0.750,0.250
"wtf:",1,0,1.000,0.000,0.750,0.250
"topless",1,0,1.000,0.000,0.750,0.250
"dancing",1,0,1.000,0.000,0.750,0.250
"square",1,0,1.000,0.000,0.750,0.250
"wearing",1,1,0.500,0.500,0.500,0.500
"ridiculous",1,0,1.000,0.000,0.750,0.250
"finding",1,1,0.500,0.500,0.500,0.500
"sweet",1,0,1.000,0.000,0.750,0.250
"gives",1,4,0.200,0.800,0.250,0.750
"puzzle",1,0,1.000,0.000,0.750,0.250
"reason",1,0,1.000,0.000,0.750,0.250
"mainland",1,1,0.500,0.500,0.500,0.500
"europe",1,5,0.167,0.833,0.214,0.786
"activated",1,0,1.000,0.000,0.750,0.250
"charcoal",1,0,1.000,0.000,0.750,0.250
"drinks",1,0,1.000,0.000,0.750,0.250
"villains",1,0,1.000,0.000,0.750,0.250
"labeouf",1,0,1.000,0.000,0.750,0.250
"gif",2,0,1.000,0.000,0.833,0.167
"mourning",1,0,1.000,0.000,0.750,0.250
"both",1,1,0.500,0.500,0.500,0.500
"moving",1,1,0.500,0.500,0.500,0.500
"newborn",1,0,1.000,0.000,0.750,0.250
"worship",1,0,1.000,0.000,0.750,0.250
"bomer",1,0,1.000,0.000,0.750,0.250
"jokes",2,0,1.000,0.000,0.833,0.167
"slay",1,0,1.000,0.000,0.750,0.250
"musicians",1,0,1.000,0.000,0.750,0.250
"discover",1,2,0.333,0.667,0.375,0.625
"misconceptions",1,0,1.000,0.000,0.750,0.250
"bi",1,0,1.000,0.000,0.750,0.250
"cw",1,0,1.000,0.000,0.750,0.250
"please",1,0,1.000,0.000,0.750,0.250
"overprotected",1,0,1.000,0.000,0.750,0.250
"vegas",1,0,1.000,0.000,0.750,0.250
"bastard",1,0,1.000,0.000,0.750,0.250
"hilton's",1,0,1.000,0.000,0.750,0.250
"case",2,10,0.167,0.833,0.192,0.808
"protect",1,2,0.333,0.667,0.375,0.625
"imdb",1,0,1.000,0.000,0.750,0.250
"descriptions",1,0,1.000,0.000,0.750,0.250
"1915",1,0,1.000,0.000,0.750,0.250
"come",1,0,1.000,0.000,0.750,0.250
"tension",1,1,0.500,0.500,0.500,0.500
"thankful",1,0,1.000,0.000,0.750,0.250
"break",1,1,0.500,0.500,0.500,0.500
"oaks",1,0,1.000,0.000,0.750,0.250
"spot",1,3,0.250,0.750,0.300,0.700
"inside",1,1,0.500,0.500,0.500,0.500
"west's",1,0,1.000,0.000,0.750,0.250
"dads",1,0,1.000,0.000,0.750,0.250
"fitness",1,0,1.000,0.000,0.750,0.250
"rescued",1,1,0.500,0.500,0.500,0.500
"trolls",1,0,1.000,0.000,0.750,0.250
"am",1,0,1.000,0.000,0.750,0.250
"cait",1,0,1.000,0.000,0.750,0.250
"dial",1,0,1.000,0.000,0.750,0.250
"loved",1,0,1.000,0.000,0.750,0.250
"ones",1,0,1.000,0.000,0.750,0.250
"meaning",2,0,1.000,0.000,0.833,0.167
"mums",1,0,1.000,0.000,0.750,0.250
"google's",1,0,1.000,0.000,0.750,0.250
"ceo",1,0,1.000,0.000,0.750,0.250
"dissing",1,0,1.000,0.000,0.750,0.250
"outta",1,0,1.000,0.000,0.750,0.250
"madrid",1,0,1.000,0.000,0.750,0.250
"barca",1,0,1.000,0.000,0.750,0.250
"banned",1,1,0.500,0.500,0.500,0.500
"influenced",1,0,1.000,0.000,0.750,0.250
"clydesdale",1,0,1.000,0.000,0.750,0.250
"horse",1,0,1.000,0.000,0.750,0.250
"already",1,1,0.500,0.500,0.500,0.500
"photobomb",1,0,1.000,0.000,0.750,0.250
"chicago",1,0,1.000,0.000,0.750,0.250
"york:",1,0,1.000,0.000,0.750,0.250
"showdown",1,0,1.000,0.000,0.750,0.250
"jimmy",1,0,1.000,0.000,0.750,0.250
"kimmel",1,0,1.000,0.000,0.750,0.250
"ready",1,0,1.000,0.000,0.750,0.250
"5.5",1,0,1.000,0.000,0.750,0.250
"equinox",1,0,1.000,0.000,0.750,0.250
"aka",1,0,1.000,0.000,0.750,0.250
"protective",1,0,1.000,0.000,0.750,0.250
"4-year-old",1,0,1.000,0.000,0.750,0.250
"modeling",1,0,1.000,0.000,0.750,0.250
"messiest",1,0,1.000,0.000,0.750,0.250
"help",2,7,0.222,0.778,0.250,0.750
"haven't",1,0,1.000,0.000,0.750,0.250
"worked",1,0,1.000,0.000,0.750,0.250
"retail",1,0,1.000,0.000,0.750,0.250
"actual",1,0,1.000,0.000,0.750,0.250
"birth",3,1,0.750,0.250,0.700,0.300
"month",3,1,0.750,0.250,0.700,0.300
"alone",1,0,1.000,0.000,0.750,0.250
"dentist",1,0,1.000,0.000,0.750,0.250
"eyebrows",1,0,1.000,0.000,0.750,0.250
"struggle",1,1,0.500,0.500,0.500,0.500
"act",1,0,1.000,0.000,0.750,0.250
"cruz",1,0,1.000,0.000,0.750,0.250
"javier",1,0,1.000,0.000,0.750,0.250
"bardem",1,0,1.000,0.000,0.750,0.250
"fangirls",1,0,1.000,0.000,0.750,0.250
"u2",1,0,1.000,0.000,0.750,0.250
"goth",2,0,1.000,0.000,0.833,0.167
"sad",1,0,1.000,0.000,0.750,0.250
"young",1,3,0.250,0.750,0.300,0.700
"stamos",1,0,1.000,0.000,0.750,0.250
"blessed",2,0,1.000,0.000,0.833,0.167
"paper",1,0,1.000,0.000,0.750,0.250
"magazine",2,1,0.667,0.333,0.625,0.375
"autumn",1,0,1.000,0.000,0.750,0.250
"plans",1,10,0.091,0.909,0.125,0.875
"simpson",1,0,1.000,0.000,0.750,0.250
"dramatic",1,0,1.000,0.000,0.750,0.250
"power",1,4,0.200,0.800,0.250,0.750
"weave",1,0,1.000,0.000,0.750,0.250
"mac",1,2,0.333,0.667,0.375,0.625
"designed",1,0,1.000,0.000,0.750,0.250
"absurdly",1,0,1.000,0.000,0.750,0.250
"resist",1,0,1.000,0.000,0.750,0.250
"delhi",1,1,0.500,0.500,0.500,0.500
"parade",1,0,1.000,0.000,0.750,0.250
"restore",1,0,1.000,0.000,0.750,0.250
"faith",1,0,1.000,0.000,0.750,0.250
"stationery",1,0,1.000,0.000,0.750,0.250
"breeds",1,0,1.000,0.000,0.750,0.250
"existed",1,0,1.000,0.000,0.750,0.250
"workout",1,1,0.500,0.500,0.500,0.500
"classes",1,0,1.000,0.000,0.750,0.250
"trader",1,1,0.500,0.500,0.500,0.500
"joe's",1,0,1.000,0.000,0.750,0.250
"+",1,0,1.000,0.000,0.750,0.250
"1",1,3,0.250,0.750,0.300,0.700
"spooky",1,0,1.000,0.000,0.750,0.250
"lip",1,0,1.000,0.000,0.750,0.250
"diva",1,0,1.000,0.000,0.750,0.250
"entirely",1,0,1.000,0.000,0.750,0.250
"unnecessary",1,0,1.000,0.000,0.750,0.250
"celebs",2,0,1.000,0.000,0.833,0.167
"judd",1,1,0.500,0.500,0.500,0.500
"perfume",1,0,1.000,0.000,0.750,0.250
"difficulties",1,0,1.000,0.000,0.750,0.250
"biracial",1,0,1.000,0.000,0.750,0.250
"maze",1,0,1.000,0.000,0.750,0.250
"runner",1,0,1.000,0.000,0.750,0.250
"weather",1,1,0.500,0.500,0.500,0.500
"fools",1,0,1.000,0.000,0.750,0.250
"themselves",1,0,1.000,0.000,0.750,0.250
"hide",1,0,1.000,0.000,0.750,0.250
"surprise",1,0,1.000,0.000,0.750,0.250
"snowstorm",1,0,1.000,0.000,0.750,0.250
"couple's",1,0,1.000,0.000,0.750,0.250
"wonderland",1,0,1.000,0.000,0.750,0.250
"zayn",1,0,1.000,0.000,0.750,0.250
"malik",1,0,1.000,0.000,0.750,0.250
"bleached",1,0,1.000,0.000,0.750,0.250
"grown",1,0,1.000,0.000,0.750,0.250
"beard",1,0,1.000,0.000,0.750,0.250
"37",1,0,1.000,0.000,0.750,0.250
"carly",1,0,1.000,0.000,0.750,0.250
"rae",1,0,1.000,0.000,0.750,0.250
"jepsen",1,0,1.000,0.000,0.750,0.250
"grow",1,1,0.500,0.500,0.500,0.500
"clothing",1,0,1.000,0.000,0.750,0.250
"bridges",1,1,0.500,0.500,0.500,0.500
"poc",1,0,1.000,0.000,0.750,0.250
"marvel",1,0,1.000,0.000,0.750,0.250
"corgis",1,0,1.000,0.000,0.750,0.250
"settle",1,2,0.333,0.667,0.375,0.625
"once",1,0,1.000,0.000,0.750,0.250
"all:",1,0,1.000,0.000,0.750,0.250
"reliable",1,0,1.000,0.000,0.750,0.250
"memory?",1,0,1.000,0.000,0.750,0.250
"|",1,0,1.000,0.000,0.750,0.250
"street",2,2,0.500,0.500,0.500,0.500
"tested",1,0,1.000,0.000,0.750,0.250
"french",1,5,0.167,0.833,0.214,0.786
"toast",1,0,1.000,0.000,0.750,0.250
"bathing",1,0,1.000,0.000,0.750,0.250
"reactions",2,0,1.000,0.000,0.833,0.167
"engagement",1,1,0.500,0.500,0.500,0.500
"hellos",1,0,1.000,0.000,0.750,0.250
"fabulous",1,0,1.000,0.000,0.750,0.250
"role",1,0,1.000,0.000,0.750,0.250
"dachshund",1,0,1.000,0.000,0.750,0.250
"determined",1,0,1.000,0.000,0.750,0.250
"bear",1,0,1.000,0.000,0.750,0.250
"muslim",1,2,0.333,0.667,0.375,0.625
"hijab",1,0,1.000,0.000,0.750,0.250
"barbie",1,0,1.000,0.000,0.750,0.250
"beyond",1,2,0.333,0.667,0.375,0.625
"inspiring",1,0,1.000,0.000,0.750,0.250
"overtly",1,0,1.000,0.000,0.750,0.250
"toys",1,0,1.000,0.000,0.750,0.250
"sell",1,1,0.500,0.500,0.500,0.500
"step-by-step",1,0,1.000,0.000,0.750,0.250
"fried",1,0,1.000,0.000,0.750,0.250
"definitive",1,0,1.000,0.000,0.750,0.250
"proof",1,0,1.000,0.000,0.750,0.250
"trainspotting",1,0,1.000,0.000,0.750,0.250
":",1,1,0.500,0.500,0.500,0.500
"vs",1,0,1.000,0.000,0.750,0.250
"period",1,0,1.000,0.000,0.750,0.250
"huge",2,1,0.667,0.333,0.625,0.375
"chats",1,0,1.000,0.000,0.750,0.250
"bay",1,1,0.500,0.500,0.500,0.500
"tragedy",1,0,1.000,0.000,0.750,0.250
"dumb",1,0,1.000,0.000,0.750,0.250
"action",2,3,0.400,0.600,0.417,0.583
"unforgettable",1,0,1.000,0.000,0.750,0.250
"gaga's",1,0,1.000,0.000,0.750,0.250
"practical",1,0,1.000,0.000,0.750,0.250
"soothe",1,0,1.000,0.000,0.750,0.250
"type-a",1,0,1.000,0.000,0.750,0.250
"stoner",1,0,1.000,0.000,0.750,0.250
"armless",1,0,1.000,0.000,0.750,0.250
"archer",1,0,1.000,0.000,0.750,0.250
"paralympic",1,0,1.000,0.000,0.750,0.250
"medalist",1,1,0.500,0.500,0.500,0.500
"built",1,1,0.500,0.500,0.500,0.500
"backyard",1,0,1.000,0.000,0.750,0.250
"course",1,0,1.000,0.000,0.750,0.250
"3-year-old",1,0,1.000,0.000,0.750,0.250
"ninja",1,0,1.000,0.000,0.750,0.250
"warrior",1,0,1.000,0.000,0.750,0.250
"still",3,5,0.375,0.625,0.389,0.611
"chinese-american",1,0,1.000,0.000,0.750,0.250
"existential",1,0,1.000,0.000,0.750,0.250
"despair",1,0,1.000,0.000,0.750,0.250
"spell",1,0,1.000,0.000,0.750,0.250
"commonly",1,0,1.000,0.000,0.750,0.250
"misspelled",1,0,1.000,0.000,0.750,0.250
"(on",1,0,1.000,0.000,0.750,0.250
"halloween)",1,0,1.000,0.000,0.750,0.250
"haikus",1,0,1.000,0.000,0.750,0.250
"bdsm",1,0,1.000,0.000,0.750,0.250
"card",1,3,0.250,0.750,0.300,0.700
"holders",1,0,1.000,0.000,0.750,0.250
"cost",1,1,0.500,0.500,0.500,0.500
"$0",1,0,1.000,0.000,0.750,0.250
"essential",1,0,1.000,0.000,0.750,0.250
"scott's",1,0,1.000,0.000,0.750,0.250
"hatred",1,0,1.000,0.000,0.750,0.250
"toby",1,0,1.000,0.000,0.750,0.250
"flenderson",1,0,1.000,0.000,0.750,0.250
"control",1,4,0.200,0.800,0.250,0.750
"dipper",1,0,1.000,0.000,0.750,0.250
"mabel",1,0,1.000,0.000,0.750,0.250
"gravity",1,0,1.000,0.000,0.750,0.250
"hottest",1,0,1.000,0.000,0.750,0.250
"hairy",1,0,1.000,0.000,0.750,0.250
"sexiest",1,0,1.000,0.000,0.750,0.250
"boudoir",1,0,1.000,0.000,0.750,0.250
"30-year-old",1,0,1.000,0.000,0.750,0.250
"email",1,0,1.000,0.000,0.750,0.250
