Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"survived",3,0,1.000,0.000,0.875,0.125
"leap",1,2,0.333,0.667,0.375,0.625
"division",2,7,0.222,0.778,0.250,0.750
"ii",3,9,0.250,0.750,0.269,0.731
"ink",3,1,0.750,0.250,0.700,0.300
"exit",1,6,0.143,0.857,0.187,0.813
"walkout",1,1,0.500,0.500,0.500,0.500
"final",6,50,0.107,0.893,0.114,0.886
"delightful",4,0,1.000,0.000,0.900,0.100
"wallpapers",1,0,1.000,0.000,0.750,0.250
"leave",13,21,0.382,0.618,0.386,0.614
"speechless",4,0,1.000,0.000,0.900,0.100
"former",7,109,0.060,0.940,0.064,0.936
"scottish",6,13,0.316,0.684,0.325,0.675
"underage",2,1,0.667,0.333,0.625,0.375
"filthiest",1,0,1.000,0.000,0.750,0.250
"onscreen",1,0,1.000,0.000,0.750,0.250
"rescue",4,19,0.174,0.826,0.187,0.813
"sleeping",3,1,0.750,0.250,0.700,0.300
"beds",2,0,1.000,0.000,0.833,0.167
"emails",1,1,0.500,0.500,0.500,0.500
"father",5,7,0.417,0.583,0.423,0.577
"club",10,9,0.526,0.474,0.525,0.475
"penguin",4,1,0.800,0.200,0.750,0.250
"outrageously",3,0,1.000,0.000,0.875,0.125
"meatballs",1,0,1.000,0.000,0.750,0.250
"gifs",16,0,1.000,0.000,0.971,0.029
"ahhhhhhh",1,0,1.000,0.000,0.750,0.250
"personal",5,4,0.556,0.444,0.550,0.450
"trainer",1,4,0.200,0.800,0.250,0.750
"thousands",5,26,0.161,0.839,0.172,0.828
"sharing",7,6,0.538,0.462,0.536,0.464
"diplo's",1,0,1.000,0.000,0.750,0.250
"lean",1,0,1.000,0.000,0.750,0.250
"princess",19,4,0.826,0.174,0.812,0.188
"dance-off",1,0,1.000,0.000,0.750,0.250
"buns",5,0,1.000,0.000,0.917,0.083
"joseph",6,1,0.857,0.143,0.812,0.188
"gordon-levitt",4,0,1.000,0.000,0.900,0.100
"plastering",1,0,1.000,0.000,0.750,0.250
"168",1,0,1.000,0.000,0.750,0.250
"rob",7,0,1.000,0.000,0.937,0.063
"lowe",1,1,0.500,0.500,0.500,0.500
"worker",3,8,0.273,0.727,0.292,0.708
"fiercely",2,0,1.000,0.000,0.833,0.167
"weeknd's",2,0,1.000,0.000,0.833,0.167
"fantastic",10,0,1.000,0.000,0.955,0.045
"beast",3,1,0.750,0.250,0.700,0.300
"undeniable",5,0,1.000,0.000,0.917,0.083
"perform",1,1,0.500,0.500,0.500,0.500
"k-pop",5,0,1.000,0.000,0.917,0.083
"dances",2,0,1.000,0.000,0.833,0.167
"shocked",2,0,1.000,0.000,0.833,0.167
"pregnancy",4,3,0.571,0.429,0.562,0.438
"announcement",1,0,1.000,0.000,0.750,0.250
"adhd",4,0,1.000,0.000,0.900,0.100
"meds",1,0,1.000,0.000,0.750,0.250
"farts",4,0,1.000,0.000,0.900,0.100
"matrix",1,0,1.000,0.000,0.750,0.250
"blanks",1,1,0.500,0.500,0.500,0.500
"master",5,0,1.000,0.000,0.917,0.083
"p",1,0,1.000,0.000,0.750,0.250
"screaming",1,0,1.000,0.000,0.750,0.250
"readers",3,1,0.750,0.250,0.700,0.300
"spent",6,3,0.667,0.333,0.650,0.350
"imaginative",1,0,1.000,0.000,0.750,0.250
"fifth",2,14,0.125,0.875,0.147,0.853
"grade",1,2,0.333,0.667,0.375,0.625
"bombed",1,0,1.000,0.000,0.750,0.250
"germophobe",1,0,1.000,0.000,0.750,0.250
"clue",3,1,0.750,0.250,0.700,0.300
"origins",1,1,0.500,0.500,0.500,0.500
"embarrassing",5,0,1.000,0.000,0.917,0.083
"nme",1,0,1.000,0.000,0.750,0.250
"johnny",2,1,0.667,0.333,0.625,0.375
"abc's",1,0,1.000,0.000,0.750,0.250
"remake",2,1,0.667,0.333,0.625,0.375
"trick",11,2,0.846,0.154,0.821,0.179
"teaching",3,2,0.600,0.400,0.583,0.417
"howl",1,0,1.000,0.000,0.750,0.250
"yahoo",4,7,0.364,0.636,0.375,0.625
"nervous",2,0,1.000,0.000,0.833,0.167
"future",23,14,0.622,0.378,0.618,0.382
"planet",5,6,0.455,0.545,0.458,0.542
"extra",4,3,0.571,0.429,0.562,0.438
"black-ish",2,0,1.000,0.000,0.833,0.167
"radicalized",1,0,1.000,0.000,0.750,0.250
"signals",1,5,0.167,0.833,0.214,0.786
"gop",4,4,0.500,0.500,0.500,0.500
"fell",4,5,0.444,0.556,0.450,0.550
"au",1,3,0.250,0.750,0.300,0.700
"misheard",3,0,1.000,0.000,0.875,0.125
"ruled",3,4,0.429,0.571,0.437,0.563
"fairy",4,0,1.000,0.000,0.900,0.100
"tale",2,2,0.500,0.500,0.500,0.500
"cottages",1,0,1.000,0.000,0.750,0.250
"billy",5,2,0.714,0.286,0.687,0.313
"ray",1,1,0.500,0.500,0.500,0.500
"cyrus",7,0,1.000,0.000,0.937,0.063
"framed",1,0,1.000,0.000,0.750,0.250
"mantel",1,0,1.000,0.000,0.750,0.250
"official",7,28,0.200,0.800,0.208,0.792
"ranking",7,0,1.000,0.000,0.937,0.063
"leaving",6,9,0.400,0.600,0.406,0.594
"arriving",1,0,1.000,0.000,0.750,0.250
"employees",9,5,0.643,0.357,0.633,0.367
"jamba",1,0,1.000,0.000,0.750,0.250
"juice",1,0,1.000,0.000,0.750,0.250
"mermaid",7,0,1.000,0.000,0.937,0.063
"blonde",5,0,1.000,0.000,0.917,0.083
"prep",1,2,0.333,0.667,0.375,0.625
"sebastian",1,3,0.250,0.750,0.300,0.700
"freakin",2,0,1.000,0.000,0.833,0.167
"law",3,28,0.097,0.903,0.109,0.891
"order:",2,0,1.000,0.000,0.833,0.167
"svu",2,0,1.000,0.000,0.833,0.167
"whiter",1,0,1.000,0.000,0.750,0.250
"pov",1,0,1.000,0.000,0.750,0.250
"escape",2,7,0.222,0.778,0.250,0.750
"wildfire",1,5,0.167,0.833,0.214,0.786
"periscope",1,0,1.000,0.000,0.750,0.250
"catcalled",1,0,1.000,0.000,0.750,0.250
"photographer",9,3,0.750,0.250,0.731,0.269
"disgusting",3,0,1.000,0.000,0.875,0.125
"mouths",1,0,1.000,0.000,0.750,0.250
"illustrates",1,1,0.500,0.500,0.500,0.500
"taco",5,1,0.833,0.167,0.786,0.214
"menu",2,0,1.000,0.000,0.833,0.167
"s.o.",2,0,1.000,0.000,0.833,0.167
"sally",2,0,1.000,0.000,0.833,0.167
"morticia",1,0,1.000,0.000,0.750,0.250
"dudes",8,0,1.000,0.000,0.944,0.056
"hats",3,0,1.000,0.000,0.875,0.125
"writer's",1,0,1.000,0.000,0.750,0.250
"sold",4,6,0.400,0.600,0.409,0.591
"thanks",2,0,1.000,0.000,0.833,0.167
"army",1,27,0.036,0.964,0.052,0.948
"january",4,6,0.400,0.600,0.409,0.591
"carb",2,0,1.000,0.000,0.833,0.167
"comedians",2,0,1.000,0.000,0.833,0.167
"retweeted",2,0,1.000,0.000,0.833,0.167
"promo",4,0,1.000,0.000,0.900,0.100
"nbc's",2,1,0.667,0.333,0.625,0.375
"reuniting",1,0,1.000,0.000,0.750,0.250
"themed",3,1,0.750,0.250,0.700,0.300
"hyped",1,0,1.000,0.000,0.750,0.250
"back-to-school",2,0,1.000,0.000,0.833,0.167
"inspirations",1,0,1.000,0.000,0.750,0.250
"extremely",9,0,1.000,0.000,0.950,0.050
"candidates",4,3,0.571,0.429,0.562,0.438
"oddly",1,0,1.000,0.000,0.750,0.250
"familiar",1,2,0.333,0.667,0.375,0.625
"m.i.a",1,0,1.000,0.000,0.750,0.250
"dispute",1,19,0.050,0.950,0.071,0.929
"kit",3,0,1.000,0.000,0.875,0.125
"oversized",1,0,1.000,0.000,0.750,0.250
"reynolds",8,0,1.000,0.000,0.944,0.056
"saw",6,2,0.750,0.250,0.722,0.278
"u.s.",6,312,0.019,0.981,0.020,0.980
"$500",1,1,0.500,0.500,0.500,0.500
"copy",2,0,1.000,0.000,0.833,0.167
"world's",5,20,0.200,0.800,0.212,0.788
"shortest",1,0,1.000,0.000,0.750,0.250
"76",2,5,0.286,0.714,0.312,0.688
"luscious",1,0,1.000,0.000,0.750,0.250
"phrases",6,0,1.000,0.000,0.929,0.071
"wife:",1,0,1.000,0.000,0.750,0.250
"inanimate",1,0,1.000,0.000,0.750,0.250
"objects",3,1,0.750,0.250,0.700,0.300
"actively",1,0,1.000,0.000,0.750,0.250
"plotting",1,6,0.143,0.857,0.187,0.813
"12-year-old",2,1,0.667,0.333,0.625,0.375
"lewis",2,5,0.286,0.714,0.312,0.688
"plays",7,6,0.538,0.462,0.536,0.464
"rather",11,0,1.000,0.000,0.958,0.042
"finish",6,11,0.353,0.647,0.361,0.639
"abcs",2,0,1.000,0.000,0.833,0.167
"according",16,4,0.800,0.200,0.786,0.214
"grinder",2,0,1.000,0.000,0.833,0.167
"bodies",5,12,0.294,0.706,0.306,0.694
"dj",9,1,0.900,0.100,0.864,0.136
"khaled",5,0,1.000,0.000,0.917,0.083
"miranda",5,0,1.000,0.000,0.917,0.083
"sings",4,0,1.000,0.000,0.900,0.100
"navigate",1,0,1.000,0.000,0.750,0.250
"freezer",1,0,1.000,0.000,0.750,0.250
"pure",6,2,0.750,0.250,0.722,0.278
"hang",3,1,0.750,0.250,0.700,0.300
"frenemy",1,0,1.000,0.000,0.750,0.250
"raven",2,0,1.000,0.000,0.833,0.167
"reunited",5,0,1.000,0.000,0.917,0.083
"ellen",15,1,0.938,0.062,0.912,0.088
"degeneres",6,0,1.000,0.000,0.929,0.071
"record",4,45,0.082,0.918,0.090,0.910
"voicemail",1,0,1.000,0.000,0.750,0.250
"greeting",1,1,0.500,0.500,0.500,0.500
"perfection",6,1,0.857,0.143,0.812,0.188
"tones",2,0,1.000,0.000,0.833,0.167
"budget-friendly",2,0,1.000,0.000,0.833,0.167
"worth",15,11,0.577,0.423,0.574,0.426
"several",1,19,0.050,0.950,0.071,0.929
"came",8,0,1.000,0.000,0.944,0.056
"terrorists",1,5,0.167,0.833,0.214,0.786
"shorts",4,0,1.000,0.000,0.900,0.100
"brazilian",1,19,0.050,0.950,0.071,0.929
"scientists",4,18,0.182,0.818,0.196,0.804
"skeptical",1,1,0.500,0.500,0.500,0.500
"binge-watch",2,0,1.000,0.000,0.833,0.167
"carpet",11,1,0.917,0.083,0.885,0.115
"purrfect",2,0,1.000,0.000,0.833,0.167
"honor",7,6,0.538,0.462,0.536,0.464
"gentlemen",1,0,1.000,0.000,0.750,0.250
"mckinnon",1,0,1.000,0.000,0.750,0.250
"burst",2,2,0.500,0.500,0.500,0.500
"saturday",5,2,0.714,0.286,0.687,0.313
"gina",2,0,1.000,0.000,0.833,0.167
"rodriguez",2,13,0.133,0.867,0.156,0.844
"tackles",1,0,1.000,0.000,0.750,0.250
"diversity",6,2,0.750,0.250,0.722,0.278
"head-on",1,1,0.500,0.500,0.500,0.500
"flip",4,1,0.800,0.200,0.750,0.250
"cds",1,1,0.500,0.500,0.500,0.500
"people's",8,1,0.889,0.111,0.850,0.150
"expert",3,6,0.333,0.667,0.350,0.650
"teach",5,0,1.000,0.000,0.917,0.083
"grown-ass",4,0,1.000,0.000,0.900,0.100
"maisie",2,0,1.000,0.000,0.833,0.167
"sophie",1,0,1.000,0.000,0.750,0.250
"turner",1,0,1.000,0.000,0.750,0.250
"bald",2,0,1.000,0.000,0.833,0.167
"eagle",1,2,0.333,0.667,0.375,0.625
"attacked",1,8,0.111,0.889,0.150,0.850
"yorkers",2,1,0.667,0.333,0.625,0.375
"dealt",2,1,0.667,0.333,0.625,0.375
"stalled",1,1,0.500,0.500,0.500,0.500
"subway",2,4,0.333,0.667,0.357,0.643
"train",3,32,0.086,0.914,0.097,0.903
"starting",2,3,0.400,0.600,0.417,0.583
"singalong",1,0,1.000,0.000,0.750,0.250
"finishing",1,0,1.000,0.000,0.750,0.250
"graffitiing",1,0,1.000,0.000,0.750,0.250
"divorced",6,0,1.000,0.000,0.929,0.071
"trends",8,3,0.727,0.273,0.708,0.292
"enjoy",5,1,0.833,0.167,0.786,0.214
"chimichurri",1,0,1.000,0.000,0.750,0.250
"cooking",7,0,1.000,0.000,0.937,0.063
"twentysomethings",8,0,1.000,0.000,0.944,0.056
"pad",1,4,0.200,0.800,0.250,0.750
"thai",1,20,0.048,0.952,0.068,0.932
"tonight",10,2,0.833,0.167,0.808,0.192
"dorm",4,0,1.000,0.000,0.900,0.100
"whether",10,2,0.833,0.167,0.808,0.192
"search",5,29,0.147,0.853,0.157,0.843
"image",7,9,0.438,0.562,0.441,0.559
"thinkstock",1,0,1.000,0.000,0.750,0.250
"overprotective",1,0,1.000,0.000,0.750,0.250
"warning",1,16,0.059,0.941,0.083,0.917
"daughter's",2,1,0.667,0.333,0.625,0.375
"betrayed",1,0,1.000,0.000,0.750,0.250
"crisps",2,0,1.000,0.000,0.833,0.167
"creatives",1,0,1.000,0.000,0.750,0.250
"messi",1,0,1.000,0.000,0.750,0.250
"plastic",3,3,0.500,0.500,0.500,0.500
"bag",2,1,0.667,0.333,0.625,0.375
"shirt",7,0,1.000,0.000,0.937,0.063
"hero",10,4,0.714,0.286,0.700,0.300
"trauma",1,0,1.000,0.000,0.750,0.250
"nurse",2,0,1.000,0.000,0.833,0.167
"cuddling",1,0,1.000,0.000,0.750,0.250
"poll:",6,4,0.600,0.400,0.591,0.409
"meatless",2,0,1.000,0.000,0.833,0.167
"victoria's",12,0,1.000,0.000,0.962,0.038
"pope",5,24,0.172,0.828,0.183,0.817
"associates",1,0,1.000,0.000,0.750,0.250
"charming",2,1,0.667,0.333,0.625,0.375
"supernatural",2,0,1.000,0.000,0.833,0.167
"ipad",1,2,0.333,0.667,0.375,0.625
"pro",4,3,0.571,0.429,0.562,0.438
"argue",1,0,1.000,0.000,0.750,0.250
"pussycat",2,0,1.000,0.000,0.833,0.167
"panties",1,0,1.000,0.000,0.750,0.250
"underwear",4,0,1.000,0.000,0.900,0.100
"glitter",1,0,1.000,0.000,0.750,0.250
"roots",1,1,0.500,0.500,0.500,0.500
"trend",5,0,1.000,0.000,0.917,0.083
"dumping",1,0,1.000,0.000,0.750,0.250
"sparkles",1,0,1.000,0.000,0.750,0.250
"onto",1,2,0.333,0.667,0.375,0.625
"size",5,5,0.500,0.500,0.500,0.500
"mattress",3,1,0.750,0.250,0.700,0.300
"partner",8,3,0.727,0.273,0.708,0.292
"carrier",1,1,0.500,0.500,0.500,0.500
"limited",1,4,0.200,0.800,0.250,0.750
"feeling",6,2,0.750,0.250,0.722,0.278
"heels",3,2,0.600,0.400,0.583,0.417
"pee",5,0,1.000,0.000,0.917,0.083
"smells",1,0,1.000,0.000,0.750,0.250
"horrible",8,0,1.000,0.000,0.944,0.056
"asparagus",1,0,1.000,0.000,0.750,0.250
"lists",3,0,1.000,0.000,0.875,0.125
"burn",3,3,0.500,0.500,0.500,0.500
"walk",4,3,0.571,0.429,0.562,0.438
"dark",5,3,0.625,0.375,0.611,0.389
"stepping",2,1,0.667,0.333,0.625,0.375
"brick",1,0,1.000,0.000,0.750,0.250
"becoming",3,1,0.750,0.250,0.700,0.300
"bts",1,0,1.000,0.000,0.750,0.250
"deal",6,57,0.095,0.905,0.102,0.898
"event",4,6,0.400,0.600,0.409,0.591
"2014",1,2,0.333,0.667,0.375,0.625
"assholes",1,0,1.000,0.000,0.750,0.250
"suicide",5,56,0.082,0.918,0.089,0.911
"animated",2,0,1.000,0.000,0.833,0.167
"brutally",7,0,1.000,0.000,0.937,0.063
"bra",3,1,0.750,0.250,0.700,0.300
"fitter",1,0,1.000,0.000,0.750,0.250
"jim",4,3,0.571,0.429,0.562,0.438
"dwight",3,1,0.750,0.250,0.700,0.300
"frenemies",1,0,1.000,0.000,0.750,0.250
"bored",3,0,1.000,0.000,0.875,0.125
"flawlessly",3,0,1.000,0.000,0.875,0.125
"radio",2,17,0.105,0.895,0.125,0.875
"interview",10,12,0.455,0.545,0.457,0.543
"traditions",3,0,1.000,0.000,0.875,0.125
"bridesmaid",3,0,1.000,0.000,0.875,0.125
"wendy",2,0,1.000,0.000,0.833,0.167
"spills",1,2,0.333,0.667,0.375,0.625
"tea",9,2,0.818,0.182,0.792,0.208
"summer's",2,0,1.000,0.000,0.833,0.167
"helen",1,2,0.333,0.667,0.375,0.625
"mirren",1,0,1.000,0.000,0.750,0.250
"she's",7,0,1.000,0.000,0.937,0.063
"professional",2,2,0.500,0.500,0.500,0.500
"instructors",2,0,1.000,0.000,0.833,0.167
"boxing",1,2,0.333,0.667,0.375,0.625
"lover's",2,0,1.000,0.000,0.833,0.167
"salads",5,0,1.000,0.000,0.917,0.083
"hungry",3,0,1.000,0.000,0.875,0.125
"adulting",1,0,1.000,0.000,0.750,0.250
"marathon",4,6,0.400,0.600,0.409,0.591
"attention",5,3,0.625,0.375,0.611,0.389
"dance",15,3,0.833,0.167,0.816,0.184
"balance",1,3,0.250,0.750,0.300,0.700
"q-tip",1,0,1.000,0.000,0.750,0.250
"nose",1,0,1.000,0.000,0.750,0.250
"president",7,161,0.042,0.958,0.044,0.956
"received",5,4,0.556,0.444,0.550,0.450
"mundane",1,0,1.000,0.000,0.750,0.250
"rockstar",1,0,1.000,0.000,0.750,0.250
"masquerading",1,0,1.000,0.000,0.750,0.250
"seller",1,2,0.333,0.667,0.375,0.625
"hysterical",4,0,1.000,0.000,0.900,0.100
"tricky",2,2,0.500,0.500,0.500,0.500
"cope",5,1,0.833,0.167,0.786,0.214
"super-disciplined",1,0,1.000,0.000,0.750,0.250
"gunn",1,0,1.000,0.000,0.750,0.250
"bashed",1,0,1.000,0.000,0.750,0.250
"proposal",6,4,0.600,0.400,0.591,0.409
"teens",11,6,0.647,0.353,0.639,0.361
"x-files",5,0,1.000,0.000,0.917,0.083
"mulder",2,0,1.000,0.000,0.833,0.167
"scully",2,0,1.000,0.000,0.833,0.167
"fiction",1,0,1.000,0.000,0.750,0.250
"bombay",1,0,1.000,0.000,0.750,0.250
"genetic",1,2,0.333,0.667,0.375,0.625
"auditioned",2,0,1.000,0.000,0.833,0.167
"spock",1,0,1.000,0.000,0.750,0.250
"kirk",1,1,0.500,0.500,0.500,0.500
"textbooks",1,0,1.000,0.000,0.750,0.250
"carrie-anne",1,0,1.000,0.000,0.750,0.250
"moss",1,2,0.333,0.667,0.375,0.625
"aging",1,1,0.500,0.500,0.500,0.500
"extrovert",3,0,1.000,0.000,0.875,0.125
"fairytale",1,0,1.000,0.000,0.750,0.250
"helsinki",1,1,0.500,0.500,0.500,0.500
"appeared",3,1,0.750,0.250,0.700,0.300
"mugshot",1,0,1.000,0.000,0.750,0.250
"broadway",5,1,0.833,0.167,0.786,0.214
"sims",8,1,0.889,0.111,0.850,0.150
"ghosts",5,1,0.833,0.167,0.786,0.214
"bones",3,1,0.750,0.250,0.700,0.300
"stuck",4,1,0.800,0.200,0.750,0.250
"fluffiest",1,0,1.000,0.000,0.750,0.250
"psychopath",1,0,1.000,0.000,0.750,0.250
"tweens",1,0,1.000,0.000,0.750,0.250
"severe",1,9,0.100,0.900,0.136,0.864
"flashbacks",3,0,1.000,0.000,0.875,0.125
"bidi",2,0,1.000,0.000,0.833,0.167
"bom",2,0,1.000,0.000,0.833,0.167
"funniest",36,0,1.000,0.000,0.986,0.014
"pop-punk",5,0,1.000,0.000,0.917,0.083
"inspire",4,0,1.000,0.000,0.900,0.100
"primary",1,4,0.200,0.800,0.250,0.750
"emotion",1,1,0.500,0.500,0.500,0.500
"non-americans:",1,0,1.000,0.000,0.750,0.250
"celebrate",9,5,0.643,0.357,0.633,0.367
"mistake",2,1,0.667,0.333,0.625,0.375
"exo",1,0,1.000,0.000,0.750,0.250
"ghostly",1,0,1.000,0.000,0.750,0.250
"improved",3,1,0.750,0.250,0.700,0.300
"longoria",3,0,1.000,0.000,0.875,0.125
"geek",4,0,1.000,0.000,0.900,0.100
"lion",4,2,0.667,0.333,0.643,0.357
"roar",1,1,0.500,0.500,0.500,0.500
"abuela",4,0,1.000,0.000,0.900,0.100
"where's",4,0,1.000,0.000,0.900,0.100
"punk",1,0,1.000,0.000,0.750,0.250
"grunge",1,0,1.000,0.000,0.750,0.250
"musician",2,3,0.400,0.600,0.417,0.583
"travel",11,6,0.647,0.353,0.639,0.361
"snack",6,0,1.000,0.000,0.929,0.071
"gigantic",1,0,1.000,0.000,0.750,0.250
"tells",8,10,0.444,0.556,0.447,0.553
"graduation",1,0,1.000,0.000,0.750,0.250
"chose",2,0,1.000,0.000,0.833,0.167
"historically",2,0,1.000,0.000,0.833,0.167
"third",1,23,0.042,0.958,0.060,0.940
"wheel",2,1,0.667,0.333,0.625,0.375
"oliver",2,1,0.667,0.333,0.625,0.375
"whitewashing",1,0,1.000,0.000,0.750,0.250
"grab",3,0,1.000,0.000,0.875,0.125
"earphones",3,0,1.000,0.000,0.875,0.125
"medley",2,0,1.000,0.000,0.833,0.167
"deserve",16,0,1.000,0.000,0.971,0.029
"translated",3,0,1.000,0.000,0.875,0.125
"yoda",2,0,1.000,0.000,0.833,0.167
"haunted",7,0,1.000,0.000,0.937,0.063
"scare",2,11,0.154,0.846,0.179,0.821
"comebacks",4,0,1.000,0.000,0.900,0.100
"workers",1,33,0.029,0.971,0.043,0.957
"shopping",15,6,0.714,0.286,0.705,0.295
"poo",2,0,1.000,0.000,0.833,0.167
"instrumental",3,0,1.000,0.000,0.875,0.125
"original",12,1,0.923,0.077,0.893,0.107
"bet",7,3,0.700,0.300,0.682,0.318
"detail",8,1,0.889,0.111,0.850,0.150
"teachers",6,3,0.667,0.333,0.650,0.350
"russell",1,1,0.500,0.500,0.500,0.500
"brand",7,4,0.636,0.364,0.625,0.375
"pros",1,1,0.500,0.500,0.500,0.500
"cons",1,0,1.000,0.000,0.750,0.250
"queen",16,6,0.727,0.273,0.717,0.283
"iphone?",1,0,1.000,0.000,0.750,0.250
"marine",2,3,0.400,0.600,0.417,0.583
"trump's",2,0,1.000,0.000,0.833,0.167
"#muslimid",1,0,1.000,0.000,0.750,0.250
"cosplayers",5,0,1.000,0.000,0.917,0.083
"importance",1,1,0.500,0.500,0.500,0.500
"two-time",1,1,0.500,0.500,0.500,0.500
"survivor",4,6,0.400,0.600,0.409,0.591
"abuse",4,16,0.200,0.800,0.214,0.786
"vote",2,45,0.043,0.957,0.052,0.948
"masterpiece",1,1,0.500,0.500,0.500,0.500
"embarrassed",1,0,1.000,0.000,0.750,0.250
"tough",2,11,0.154,0.846,0.179,0.821
"co-star",1,0,1.000,0.000,0.750,0.250
"malik's",3,0,1.000,0.000,0.875,0.125
"sound",4,2,0.667,0.333,0.643,0.357
"smart",5,4,0.556,0.444,0.550,0.450
"cozy",10,0,1.000,0.000,0.955,0.045
"dream",10,1,0.909,0.091,0.875,0.125
"babe",1,0,1.000,0.000,0.750,0.250
"roommate",6,0,1.000,0.000,0.929,0.071
"trans",18,0,1.000,0.000,0.974,0.026
"cabaret",1,0,1.000,0.000,0.750,0.250
"performer",2,0,1.000,0.000,0.833,0.167
"naughty",1,0,1.000,0.000,0.750,0.250
"fantasy",5,0,1.000,0.000,0.917,0.083
"festive",1,1,0.500,0.500,0.500,0.500
"stopped",8,3,0.727,0.273,0.708,0.292
"jingle",1,0,1.000,0.000,0.750,0.250
"booth",3,0,1.000,0.000,0.875,0.125
"beatles",3,0,1.000,0.000,0.875,0.125
"title",2,28,0.067,0.933,0.081,0.919
"hotter",5,0,1.000,0.000,0.917,0.083
"#blackdotcampaign",1,0,1.000,0.000,0.750,0.250
"controversial",2,22,0.083,0.917,0.100,0.900
"domestic",2,8,0.200,0.800,0.227,0.773
"violence",4,32,0.111,0.889,0.122,0.878
"campaign",4,32,0.111,0.889,0.122,0.878
"ruin",11,0,1.000,0.000,0.958,0.042
"appetite",1,0,1.000,0.000,0.750,0.250
"playstation",2,1,0.667,0.333,0.625,0.375
"dude",12,0,1.000,0.000,0.962,0.038
"spots",1,2,0.333,0.667,0.375,0.625
"closed",1,6,0.143,0.857,0.187,0.813
"unite",1,2,0.333,0.667,0.375,0.625
"72",1,3,0.250,0.750,0.300,0.700
"kylie",18,0,1.000,0.000,0.974,0.026
"blow-drying",1,0,1.000,0.000,0.750,0.250
"crotch",1,0,1.000,0.000,0.750,0.250
"cvs",2,0,1.000,0.000,0.833,0.167
"bathroom",7,0,1.000,0.000,0.937,0.063
"loving",4,0,1.000,0.000,0.900,0.100
"nip",1,0,1.000,0.000,0.750,0.250
"mona",3,0,1.000,0.000,0.875,0.125
"brows",1,0,1.000,0.000,0.750,0.250
"seeing",6,0,1.000,0.000,0.929,0.071
"patterns",1,0,1.000,0.000,0.750,0.250
"alanis",1,0,1.000,0.000,0.750,0.250
"morissette",1,0,1.000,0.000,0.750,0.250
"ironic",1,0,1.000,0.000,0.750,0.250
"neil",6,1,0.857,0.143,0.812,0.188
"patrick",8,0,1.000,0.000,0.944,0.056
"burtka",1,0,1.000,0.000,0.750,0.250
"disorders",4,0,1.000,0.000,0.900,0.100
"paw",1,0,1.000,0.000,0.750,0.250
"patrol",1,2,0.333,0.667,0.375,0.625
"mystery",2,5,0.286,0.714,0.312,0.688
"jackson",4,19,0.174,0.826,0.187,0.813
"sonic",3,1,0.750,0.250,0.700,0.300
"boston",5,16,0.238,0.762,0.250,0.750
"yelling",1,0,1.000,0.000,0.750,0.250
"monstah",1,0,1.000,0.000,0.750,0.250
"1989",9,0,1.000,0.000,0.950,0.050
"darth",4,1,0.800,0.200,0.750,0.250
"vader",4,1,0.800,0.200,0.750,0.250
"yule",4,0,1.000,0.000,0.900,0.100
"log",4,1,0.800,0.200,0.750,0.250
"national",8,33,0.195,0.805,0.202,0.798
"prevention",1,0,1.000,0.000,0.750,0.250
"joey's",1,0,1.000,0.000,0.750,0.250
"fridge",1,0,1.000,0.000,0.750,0.250
"dulce",1,0,1.000,0.000,0.750,0.250
"jenna",5,0,1.000,0.000,0.917,0.083
"drones",1,2,0.333,0.667,0.375,0.625
"pull",3,3,0.500,0.500,0.500,0.500
"teeth",2,0,1.000,0.000,0.833,0.167
"journaling",1,0,1.000,0.000,0.750,0.250
"introspective",1,0,1.000,0.000,0.750,0.250
"ben",7,1,0.875,0.125,0.833,0.167
"affleck",1,0,1.000,0.000,0.750,0.250
"hillary",4,5,0.444,0.556,0.450,0.550
"swank",1,0,1.000,0.000,0.750,0.250
"2019",1,0,1.000,0.000,0.750,0.250
"astronaut",2,3,0.400,0.600,0.417,0.583
"nasa",2,18,0.100,0.900,0.119,0.881
"jake",5,0,1.000,0.000,0.917,0.083
"gyllenhaal",3,0,1.000,0.000,0.875,0.125
"fourth-grade",1,0,1.000,0.000,0.750,0.250
"pantone",1,0,1.000,0.000,0.750,0.250
"represent",1,2,0.333,0.667,0.375,0.625
"~gender",1,0,1.000,0.000,0.750,0.250
"fluidity~",1,0,1.000,0.000,0.750,0.250
"satan",1,0,1.000,0.000,0.750,0.250
"intends",1,1,0.500,0.500,0.500,0.500
"constantly",4,0,1.000,0.000,0.900,0.100
"double",4,5,0.444,0.556,0.450,0.550
"toil",1,0,1.000,0.000,0.750,0.250
"trouble",3,7,0.300,0.700,0.318,0.682
"unanswered",1,0,1.000,0.000,0.750,0.250
"instagramming",1,0,1.000,0.000,0.750,0.250
"unwanted",2,0,1.000,0.000,0.833,0.167
"waldorf",2,0,1.000,0.000,0.833,0.167
"specials",1,1,0.500,0.500,0.500,0.500
"23-year-old",2,0,1.000,0.000,0.833,0.167
"dies",2,181,0.011,0.989,0.014,0.986
"suffocation",1,0,1.000,0.000,0.750,0.250
"skrillex",1,0,1.000,0.000,0.750,0.250
"concert",5,8,0.385,0.615,0.393,0.607
"frog's",1,0,1.000,0.000,0.750,0.250
